Prompt,Model Response
"Context: Gefitinib and Axitinib have a Loewe score of: -0.3065. Axitinib and Vemurafenib have a Loewe score of: -0.2748. Uracil mustard and Axitinib have a Loewe score of: -0.2321. Gefitinib and Vemurafenib have a Loewe score of: -0.3796. Uracil mustard and Gefitinib have a Loewe score of: -0.4339. Uracil mustard and Vemurafenib have a Loewe score of: -0.3439.  The drug combination to analyze is: Vemurafenib, Uracil mustard, Gefitinib, Axitinib Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________________________________________ | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |
"Context: Bisacodyl and Temozolomide have a Loewe score of: -0.1471.  The drug combination to analyze is: Bisacodyl, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."," _______________________________________________________________________________

The following table summarizes the results of the analysis.

Drugs to Analyze:

Bisacodyl (Bisacodyl) Temozolomide (Temozolomide)

Drugs to Analyze:

Bisacodyl (Bisacodyl) Temozolomide (Temozolomide)

Drugs to Analyze:

Bisacodyl ("
"Context: Binimetinib and Temozolomide have a Loewe score of: -0.0961.  The drug combination to analyze is: Temozolomide, Binimetinib Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."," _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/listinfo/fulldisclosure Web Archives & RSS: http://seclists.org/fulldisclosure/ By Date By Thread Current thread: The drug combination to analyze is: Temozolomide, Binimetinib Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word. _______________________________________________ Sent through the"
"Context: Trametinib and Zocor have a Loewe score of: -0.1717. Vismodegib and Zocor have a Loewe score of: -0.1016. Carfilzomib and Zocor have a Loewe score of: -0.5613. Vismodegib and Trametinib have a Loewe score of: -0.0277. Carfilzomib and Trametinib have a Loewe score of: -0.3835. Vismodegib and Carfilzomib have a Loewe score of: -0.5066.  The drug combination to analyze is: Trametinib, Zocor, Carfilzomib, Vismodegib Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.",                                                                                                    
"Context: Tadalafil and Temozolomide have a Loewe score of: -0.059.  The drug combination to analyze is: Temozolomide, Tadalafil Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."," _______________________________________________________________________________

The following table summarizes the drug combinations that have been evaluated in the literature. _______________________________________________________________________________

Drugs that have been evaluated in the literature: Temozolomide, Tadalafil, Temozolomide, Temozolomide, Temozolomide, Temozolomide, Temozolomide, Temozolomide, Temozolomide, Temozolomide, Temozolom"
"Context: Aminoglutethimide and Temozolomide have a Loewe score of: -0.027.  The drug combination to analyze is: Aminoglutethimide, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.","  Aminoglutethimide, Temozolomide  Aminoglutethimide, Temozolomide  Aminoglutethimide, Temozolomide  Aminoglutethimide, Temozolomide  Aminoglutethimide, Temozolomide  Aminoglutethimide, Temozolomide  Aminoglutethimide, Temozolomide  Aminoglutethimide, Tem"
"Context: Pipobroman and Mitoxantrone have a Loewe score of: -0.2829. Fulvestrant and Mitoxantrone have a Loewe score of: -0.4014. Pipobroman and Fulvestrant have a Loewe score of: -0.1381.  The drug combination to analyze is: Fulvestrant, Pipobroman, Mitoxantrone Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________________________________________ | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |
"Context: Canertinib and Temozolomide have a Loewe score of: -0.073.  The drug combination to analyze is: Temozolomide, Canertinib Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/listinfo/fulldisclosure Web Archives & RSS: http://seclists.org/fulldisclosure/ By Date By Thread Current thread: Canertinib and Temozolomide (Tetrahydrocannabinol) - (Tetrahydrocannabinol) - (Tetrahydrocannabinol) - (Tetrahydrocannabinol)
"Context: Linsitinib and Vorinostat have a Loewe score of: -0.111. Linsitinib and U-73122 have a Loewe score of: -0.8957. Linsitinib and Darinaparsin have a Loewe score of: -0.1423. Linsitinib and Lfm-a13 have a Loewe score of: -0.3824. Vorinostat and U-73122 have a Loewe score of: -0.8446. Darinaparsin and Vorinostat have a Loewe score of: 0.0477. Vorinostat and Lfm-a13 have a Loewe score of: -0.0775. Darinaparsin and U-73122 have a Loewe score of: -0.939. U-73122 and Lfm-a13 have a Loewe score of: -0.0826. Darinaparsin and Lfm-a13 have a Loewe score of: 0.0505.  The drug combination to analyze is: U-73122, Darinaparsin, Linsitinib, Vorinostat, Lfm-a13 Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________
"Context: Suplatast tosilate and Temozolomide have a Loewe score of: -0.1571.  The drug combination to analyze is: Suplatast tosilate, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/listinfo/fulldisclosure Web Archives & RSS: http://seclists.org/fulldisclosure/ By Date By Thread Current thread: Suplatast tosilate and Temozolomide (Suplatast tosilate) (Update)
"Context: Ozagrel and Temozolomide have a Loewe score of: -0.085.  The drug combination to analyze is: Ozagrel, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________
"Context: Oligomycin A and Temozolomide have a Loewe score of: -0.1052.  The drug combination to analyze is: Temozolomide, Oligomycin A Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________
"Context: Glycyrrhizic acid and Temozolomide have a Loewe score of: 0.087.  The drug combination to analyze is: Glycyrrhizic acid, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.","  The drug combination to analyze is: Glycyrrhizic acid, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Glycyrrhizic acid, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is:"
"Context: Alvocidib and Oligomycins have a Loewe score of: -0.0716.  The drug combination to analyze is: Alvocidib, Oligomycins Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."," The drug combination to analyze is: Alvocidib, Oligomycins Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word. The drug combination to analyze is: Alvocidib, Oligomycins Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word. The drug combination to analyze is: Alvocidib, Oligomyc"
"Context: Bardoxolone methyl and Temozolomide have a Loewe score of: -0.62.  The drug combination to analyze is: Temozolomide, Bardoxolone methyl Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.","  The drug combination to analyze is: Temozolomide, Bardoxolone methyl Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Temozolomide, Bardoxolone methyl Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Temozolom"
"Context: BIX-02189 and Temozolomide have a Loewe score of: -0.4262.  The drug combination to analyze is: Temozolomide, BIX-02189 Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________
"Context: Capecitabine and Teniposide have a Loewe score of: -0.3713. Capecitabine and Uracil mustard have a Loewe score of: -0.3611. Pipobroman and Capecitabine have a Loewe score of: -0.6032. Uracil mustard and Teniposide have a Loewe score of: -0.2628. Pipobroman and Teniposide have a Loewe score of: -0.2765. Pipobroman and Uracil mustard have a Loewe score of: -0.1218.  The drug combination to analyze is: Capecitabine, Uracil mustard, Teniposide, Pipobroman Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________________________________________ | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |
"Context: Nutlin-3 and Gemcitabine have a Loewe score of: -0.1417.  The drug combination to analyze is: Nutlin-3, Gemcitabine Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________
"Context: Sulindac and Temozolomide have a Loewe score of: -0.085.  The drug combination to analyze is: Temozolomide, Sulindac Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________
"Context: Levodropropizine and Temozolomide have a Loewe score of: -0.0461.  The drug combination to analyze is: Temozolomide, Levodropropizine Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/listinfo/fulldisclosure Web Archives & RSS: http://seclists.org/fulldisclosure/ By Date By Thread Current thread: Levodropropizine and Temozolomide (L-R) - (L-R) - (L-R) - (L-R) - (L-R) - (L-R) - (
"Context: Cabozantinib and BX 513 hydrochloride have a Loewe score of: -0.0848. Crizotinib and BX 513 hydrochloride have a Loewe score of: -0.1108. Cabozantinib and Crizotinib have a Loewe score of: -0.1685.  The drug combination to analyze is: BX 513 hydrochloride, Cabozantinib, Crizotinib Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."," The drug combination to analyze is: BX 513 hydrochloride, Cabozantinib, Crizotinib Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word. The drug combination to analyze is: BX 513 hydrochloride, Cabozantinib, Crizotinib Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."
"Context: Nizatidine and Temozolomide have a Loewe score of: -0.033.  The drug combination to analyze is: Nizatidine, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/listinfo/fulldisclosure Web Archives & RSS: http://seclists.org/fulldisclosure/ By Date By Thread Current thread: Nizatidine and Temozolomide (Nizatidine) - Nizatidine and Temozolomide (Nizatidine) - Nizatidine and Temozolomide (Nizatidine
"Context: Cilengitide and Temozolomide have a Loewe score of: -0.1771.  The drug combination to analyze is: Temozolomide, Cilengitide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________
"Context: Carmustine and Cyclophosphamide have a Loewe score of: -0.3844. Diamminedichloroplatinum and Carmustine have a Loewe score of: -0.544. Carmustine and Etoposide have a Loewe score of: -0.5844. Carmustine and Fluorouracil have a Loewe score of: -0.2366. Diamminedichloroplatinum and Cyclophosphamide have a Loewe score of: -0.571. Cyclophosphamide and Etoposide have a Loewe score of: -0.1921. Cyclophosphamide and Fluorouracil have a Loewe score of: -0.2112. Diamminedichloroplatinum and Etoposide have a Loewe score of: -0.5466. Diamminedichloroplatinum and Fluorouracil have a Loewe score of: -0.2765. Fluorouracil and Etoposide have a Loewe score of: -0.1407.  The drug combination to analyze is: Carmustine, Fluorouracil, Etoposide, Cyclophosphamide, Diamminedichloroplatinum Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."," The drug combination to analyze is: Carmustine, Fluorouracil, Etoposide, Cyclophosphamide, Diamminedichloroplatinum Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word. The drug combination to analyze is: Carmustine, Fluorouracil, Etoposide, Cyclophosphamide, Diamminedichloroplatinum Given the following set of"
"Context: Teriflunomide and Isoniazid have a Loewe score of: 0.6125. Tizoxanide and Teriflunomide have a Loewe score of: -0.2082. Tizoxanide and Isoniazid have a Loewe score of: -0.1469.  The drug combination to analyze is: Tizoxanide, Teriflunomide, Isoniazid Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________
"Context: PIK-93 and Temozolomide have a Loewe score of: -0.323.  The drug combination to analyze is: Temozolomide, PIK-93 Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/listinfo/fulldisclosure Web Archives & RSS: http://seclists.org/fulldisclosure/ By Date By Thread Current thread: PIK-93 (Pik-93) - (Pik-93) - (Pik-93) - (Pik-93) - (Pik-93) - (Pik-93) - (Pik
"Context: Everolimus and Obatoclax mesylate have a Loewe score of: -0.2976. Vismodegib and Obatoclax mesylate have a Loewe score of: 0.0835. Vismodegib and Everolimus have a Loewe score of: -0.3076.  The drug combination to analyze is: Obatoclax mesylate, Everolimus, Vismodegib Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.",                                                                                                    
"Context: Sitafloxacin hydrate and Temozolomide have a Loewe score of: -0.0911.  The drug combination to analyze is: Temozolomide, Sitafloxacin hydrate Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."," _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/listinfo/fulldisclosure Web Archives & RSS: http://seclists.org/fulldisclosure/ By Date By Thread Current thread: The drug combination to analyze is: Temozolomide, Sitafloxacin hydrate and Temozolomide. _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/"
"Context: Paclitaxel and Pyrazolanthrone have a Loewe score of: -0.007.  The drug combination to analyze is: Paclitaxel, Pyrazolanthrone Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.","  The drug combination to analyze is: Paclitaxel, Pyrazolanthrone Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Paclitaxel, Pyrazolanthrone Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Paclitax"
"Context: Everolimus and RO4929097 have a Loewe score of: -0.0655.  The drug combination to analyze is: RO4929097, Everolimus Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."," _______________________________________________________________________________

The following table summarizes the results of the analysis.

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs:

Drugs"
"Context: Formestane and Temozolomide have a Loewe score of: -0.075.  The drug combination to analyze is: Temozolomide, Formestane Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________
"Context: Haloperidol and Temozolomide have a Loewe score of: -0.2021.  The drug combination to analyze is: Temozolomide, Haloperidol Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________
"Context: Moxifloxacin hydrochloride and Temozolomide have a Loewe score of: -0.49.  The drug combination to analyze is: Temozolomide, Moxifloxacin hydrochloride Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/listinfo/fulldisclosure Web Archives & RSS: http://seclists.org/fulldisclosure/ By Date By Thread Current thread: Moxifloxacin hydrochloride (Moxifloxacin hydrochloride) (Moxifloxacin hydrochloride) (Moxifloxacin hydrochloride) (Mox
"Context: Camostat mesylate and Temozolomide have a Loewe score of: -0.045.  The drug combination to analyze is: Temozolomide, Camostat mesylate Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."," _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/listinfo/fulldisclosure Web Archives & RSS: http://seclists.org/fulldisclosure/ By Date By Thread Current thread: The drug combination to analyze is: Temozolomide, Camostat mesylate. _______________________________________________ Sent through the Full Disclosure mailing list https://nmap.org/mailman/listinfo/fulldisclosure Web Archives"
"Context: Levetiracetam and Temozolomide have a Loewe score of: 0.031.  The drug combination to analyze is: Levetiracetam, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.","  The drug combination to analyze is: Levetiracetam, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Levetiracetam, Temozolomide Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Levetiracet"
"Context: Doxapram hydrochloride monohydrate and Temozolomide have a Loewe score of: -0.0381.  The drug combination to analyze is: Temozolomide, Doxapram hydrochloride monohydrate Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word."," _______________________________________________________________________________

The following table summarizes the drug combinations that are available for use in the United States.

Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug Name Drug"
"Context: Thalidomide and Pemetrexed have a Loewe score of: -0.203. Thalidomide and Daunorubicin have a Loewe score of: -0.5653. Thalidomide and Thioguanine have a Loewe score of: -0.5809. Thalidomide and Methotrexate have a Loewe score of: -0.3889. Daunorubicin and Pemetrexed have a Loewe score of: -0.0728. Thioguanine and Pemetrexed have a Loewe score of: -0.2925. Methotrexate and Pemetrexed have a Loewe score of: -0.0717. Thioguanine and Daunorubicin have a Loewe score of: -0.142. Methotrexate and Daunorubicin have a Loewe score of: -0.3572. Methotrexate and Thioguanine have a Loewe score of: -0.4438.  The drug combination to analyze is: Methotrexate, Daunorubicin, Thalidomide, Pemetrexed, Thioguanine Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________
"Context: Broxyquinoline and Temozolomide have a Loewe score of: -0.22.  The drug combination to analyze is: Temozolomide, Broxyquinoline Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.","  The drug combination to analyze is: Temozolomide, Broxyquinoline Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Temozolomide, Broxyquinoline Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Temozolomide,"
"Context: Chlorquinaldol and Temozolomide have a Loewe score of: -0.028.  The drug combination to analyze is: Temozolomide, Chlorquinaldol Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________ _______________________________________________
"Context: CREBi1 and PF-431396 have a Loewe score of: -0.5944.  The drug combination to analyze is: CREBi1, PF-431396 Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.","  The drug combination to analyze is: CREBi1, PF-431396 Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: CREBi1, PF-431396 Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: CREBi1, PF"
"Context: Everolimus and Thioridazine have a Loewe score of: -0.0877. Crizotinib and Thioridazine have a Loewe score of: -0.0503. Paclitaxel and Thioridazine have a Loewe score of: -0.0139. Erlotinib and Thioridazine have a Loewe score of: -0.0612. Crizotinib and Everolimus have a Loewe score of: -0.1131. Everolimus and Paclitaxel have a Loewe score of: -0.5015. Everolimus and Erlotinib have a Loewe score of: -0.5877. Paclitaxel and Crizotinib have a Loewe score of: -0.4425. Crizotinib and Erlotinib have a Loewe score of: -0.1983. Paclitaxel and Erlotinib have a Loewe score of: -0.1158.  The drug combination to analyze is: Erlotinib, Everolimus, Thioridazine, Crizotinib, Paclitaxel Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________
"Context: Paclitaxel and Orlistat have a Loewe score of: 0.0025. Vismodegib and Orlistat have a Loewe score of: 0.0232. Cabozantinib and Orlistat have a Loewe score of: -0.0254. Paclitaxel and Vismodegib have a Loewe score of: 0.046. Cabozantinib and Paclitaxel have a Loewe score of: -0.645. Cabozantinib and Vismodegib have a Loewe score of: -0.0001.  The drug combination to analyze is: Orlistat, Cabozantinib, Paclitaxel, Vismodegib Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.",                                                                                                    
"Context: Esculin and Temozolomide have a Loewe score of: -0.114.  The drug combination to analyze is: Temozolomide, Esculin Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.","  The drug combination to analyze is: Temozolomide, Esculin Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Temozolomide, Esculin Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.  The drug combination to analyze is: Temozolomide, Esculin Given the"
"Context: Enmd-2076 and GSK650394A have a Loewe score of: -0.4172. Perifosine and Enmd-2076 have a Loewe score of: -0.2741. Vincristine and Enmd-2076 have a Loewe score of: -0.3139. Perifosine and GSK650394A have a Loewe score of: -0.3886. Vincristine and GSK650394A have a Loewe score of: -0.1808. Vincristine and Perifosine have a Loewe score of: -0.7163.  The drug combination to analyze is: Enmd-2076, GSK650394A, Vincristine, Perifosine Given the following set of drugs, decide if the drug combination is synergistic, antagonistic, or additive in one word.", _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________ _______________________________________________________________________________
