Prompt,Model Response
"Context: Ki16425 and Temozolomide have a Loewe score of: -0.108.  The drug combination to analyze is: Ki16425, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Addictive combination Synergy Addictively, Syllable combination Addicted combination Anticipate Addiction Additives Addicts Addictions Additions Additional Additinib and Ki16225"
"Context: PF-00562271 free base and Vorinostat have a Loewe score of: -0.4909. Indole-3-carbinol and Vorinostat have a Loewe score of: -0.0384. Vorinostat and KU-55933 have a Loewe score of: -0.0259. PF-00562271 free base and Indole-3-carbinol have a Loewe score of: -0.4619. PF-00562271 free base and KU-55933 have a Loewe score of: -0.214. Indole-3-carbinol and KU-55933 have a Loewe score of: -0.0688.  The drug combination to analyze is: PF-00562271 free base, Vorinostat, KU-55933, Indole-3-carbinol According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal combination: Additonronium Bromide, PFK-123424 free form, MK-8776 free acetonitrile According, to rule (1), if Addition > Loefit"
"Context: Scriptaid and Temozolomide have a Loewe score of: -0.406.  The drug combination to analyze is: Temozolomide, Scriptaid According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additional ingredient: Synergy, Additives Additonal mixture If the mixture is additive, Sy synergism, Or additive if it's antagonism. Symitriptyline and Scripta have the same"
"Context: RKI983 and Vatalanib have a Loewe score of: -0.3408. Lestaurtinib and Vatalanib have a Loewe score of: -0.1062. Crizotinib and Vatalanib have a Loewe score of: -0.046. RKI983 and Lestaurtinib have a Loewe score of: -0.1103. RKI983 and Crizotinib have a Loewe score of: -0.31. Lestaurtinib and Crizotinib have a Loewe score of: -1.5321.  The drug combination to analyze is: Vatalanib, Lestaurtinib, RKI983, Crizotinib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonib; RK98 3394 and Rk98 476 have synergized to form a synergism. Syk-7762 and Additionifarnib synergize to
"Context: Perifosine and Tanespimycin have a Loewe score of: -0.1235.  The drug combination to analyze is: Tanespimycin, Perifosine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Tanepizine, Vismodegib According, to rule (1), if Sy synergism is active, Addition is additive; else, Sy combination"
"Context: Acetylcholine chloride and Temozolomide have a Loewe score of: -0.1751.  The drug combination to analyze is: Temozolomide, Acetylcholine chloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temezolomycin, Chlorzoxazone According, to rule (1), if Streptozocin and Loefitin have an additive combination"
"Context: KW-2478 and Temozolomide have a Loewe score of: -0.306.  The drug combination to analyze is: Temozolomide, KW-2478 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Addition Additives Additionally Add Addictive Synergy Addictively Addicted Additivate Additorious Syllable Addituents Addivative Additions Addotecan Addutant Addorav
"Context: Cabozantinib and PF-573228 have a Loewe score of: -0.0839. Erlotinib and PF-573228 have a Loewe score of: -0.0679. Cabozantinib and Erlotinib have a Loewe score of: -0.1376.  The drug combination to analyze is: Erlotinib, Cabozantinib, PF-573228 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Erotinobenzone, Pemetrexed have an Addition: PEM-03542271 and Cabazitaxel have Additions: PF"
"Context: Selumetinib and Tideglusib have a Loewe score of: -0.4833.  The drug combination to analyze is: Tideglusib, Selumetinib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additional ingredient: Alvespimycin, Tidegemsib If Loefe<-0, Synergy is Mediator; Syitinostat Symitriptan and Selomet"
"Context: Sodium phenylbutyrate and Temozolomide have a Loewe score of: -0.119.  The drug combination to analyze is: Temozolomide, Sodium phenylbutyrate According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Synergy is additive; Symitriptyline and Sodium butyrine have synergism; Additivity is antagonismate; Antifungal is additive; and Addit"
"Context: TCS-401 Hydrochloride and QS-11 have a Loewe score of: -0.2214.  The drug combination to analyze is: TCS-401 Hydrochloride, QS-11 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, TNS-406 Hydroclomolide According, to rule (1), if Sy synergistically synergizes with TPRedictonib, Anticipate it"
"Context: Cabozantinib and UNC0638 have a Loewe score of: -0.1313. Erlotinib and UNC0638 have a Loewe score of: -0.1407. Crizotinib and UNC0638 have a Loewe score of: -0.1751. Cabozantinib and Erlotinib have a Loewe score of: -0.1376. Cabozantinib and Crizotinib have a Loewe score of: -0.1685. Crizotinib and Erlotinib have a Loewe score of: -0.1983.  The drug combination to analyze is: Erlotinib, Cabozantinib, UNC0638, Crizotinib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonib; Cabazitaxel; Erotinobenzone acetonide; Cazadifenib Addition: Czadipine acetic acid;
"Context: Felbamate and Temozolomide have a Loewe score of: 0.009.  The drug combination to analyze is: Temozolomide, Felbamate According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following meanings: Addivalproic acid, Temazolam, Fingolimod According, rule ("
"Context: Linsitinib and Enmd-2076 have a Loewe score of: -0.3987.  The drug combination to analyze is: Enmd-2076, Linsitinib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additivate if synergism is active, synergist if not, additive <TRIAL> Synergy if active; antagonism if otherwise <PEDIATIATION> Anticipate outcome if Sy synerg"
"Context: Amifostine and Valrubicin have a Loewe score of: -0.5288.  The drug combination to analyze is: Amifostine, Valrubicin According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Amefostinine According, to rule (1), if Addition > Loefitonium chloride dihydrate, Syllable Fluorouracil"
"Context: Allopurinol and Cabazitaxel have a Loewe score of: -0.3853. Allopurinol and Gefitinib have a Loewe score of: -0.3187. Allopurinol and Temozolomide have a Loewe score of: -0.1151. Allopurinol and Fluorouracil have a Loewe score of: -0.3751. Gefitinib and Cabazitaxel have a Loewe score of: -0.494. Cabazitaxel and Temozolomide have a Loewe score of: -0.491. Fluorouracil and Cabazitaxel have a Loewe score of: -0.2632. Gefitinib and Temozolomide have a Loewe score of: -0.067. Fluorouracil and Gefitinib have a Loewe score of: -0.1923. Fluorouracil and Temozolomide have a Loewe score of: -0.1741.  The drug combination to analyze is: Fluorouracil, Allopurinol, Cabazitaxel, Gefitinib, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additivate Addition Synergy Additonib Additives Addivitis B Addicta Inhibitor Additor Syk Inhibitory GSK-184 Inhibition Additions Temazolomycin Add
"Context: Vismodegib and Hydroxychloroquine have a Loewe score of: 0.0612. Paclitaxel and Hydroxychloroquine have a Loewe score of: 0.0306. Erlotinib and Hydroxychloroquine have a Loewe score of: -0.1123. Paclitaxel and Vismodegib have a Loewe score of: 0.046. Vismodegib and Erlotinib have a Loewe score of: -0.3301. Paclitaxel and Erlotinib have a Loewe score of: -0.1158.  The drug combination to analyze is: Erlotinib, Paclitaxel, Hydroxychloroquine, Vismodegib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib; Vistatriptan; Erotinifene; Paclotaxgiride According, to rule (1), if Streptozocin and Pacit"
"Context: Niclosamide and Eflornithine have a Loewe score of: -0.2655. Temozolomide and Eflornithine have a Loewe score of: 0.1868. Eflornithine and Leflunomide have a Loewe score of: -0.5322. Dronedarone and Eflornithine have a Loewe score of: 0.0462. Niclosamide and Temozolomide have a Loewe score of: 0.3215. Niclosamide and Leflunomide have a Loewe score of: 0.1503. Niclosamide and Dronedarone have a Loewe score of: -0.2184. Leflunomide and Temozolomide have a Loewe score of: -0.022. Temozolomide and Dronedarone have a Loewe score of: 0.1482. Dronedarone and Leflunomide have a Loewe score of: -0.4396.  The drug combination to analyze is: Leflunomide, Niclosamide, Eflornithine, Temozolomide, Dronedarone According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin and Nicloewes score a combination score equal to: Antigenic, Syvinium chloride dihydrate, Lecithinium dioxide. Addition:"
"Context: Salicin and Temozolomide have a Loewe score of: -0.2142.  The drug combination to analyze is: Temozolomide, Salicin According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temezolomycin According, to rule (1), if Sy synergistically synergizes with Salisertib, Anticipate it; else, add it to"
"Context: Nilotinib and Mitoxantrone have a Loewe score of: -0.2075. Nilotinib and Cladribine have a Loewe score of: -0.3823. Nilotinib and Pemetrexed have a Loewe score of: -0.233. Mitomycin and Nilotinib have a Loewe score of: -0.3979. Cladribine and Mitoxantrone have a Loewe score of: -0.3278. Mitoxantrone and Pemetrexed have a Loewe score of: -0.1006. Mitomycin and Mitoxantrone have a Loewe score of: -0.136. Cladribine and Pemetrexed have a Loewe score of: -0.2092. Mitomycin and Cladribine have a Loewe score of: -0.4584. Mitomycin and Pemetrexed have a Loewe score of: -0.2172.  The drug combination to analyze is: Pemetrexed, Mitoxantrone, Mitomycin, Nilotinib, Cladribine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonin and Loefitin have an Addition Ratio of 0: 0-0: Clofarabine. Additorin has a Additivity Ratio: 1: 2
"Context: IEM 1754 dihydrobroMide and Temozolomide have a Loewe score of: -0.0961.  The drug combination to analyze is: Temozolomide, IEM 1754 dihydrobroMide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following effect: Additivity: Sytokine, Temolomycin, IMD-0354 According,"
"Context: Desloratadine and Temozolomide have a Loewe score of: -0.131.  The drug combination to analyze is: Temozolomide, Desloratadine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Synergy is additive; Symitriptyline and Deschloratidine have synergism scores of -1.049. Additonib and Teriflunomidate have synergy scores"
"Context: Uracil mustard and Abiraterone have a Loewe score of: -0.3103.  The drug combination to analyze is: Uracil mustard, Abiraterone According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Urafenib, Alvespimycin According, to rule (1), if Sy synergism is active, Addition is additive; else, Sy combination"
"Context: GSK-429286 and Temozolomide have a Loewe score of: -0.111.  The drug combination to analyze is: Temozolomide, GSK-429286 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following effect: Additivity: Sytokine, TemosolOMide According, to rule (1),"
"Context: Ivacaftor and Temozolomide have a Loewe score of: -0.058.  The drug combination to analyze is: Temozolomide, Ivacaftor According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following meanings: Addivalant, Anticipatory, Syllable. Addictively, Adequate Ant"
"Context: Thiamet G and Temozolomide have a Loewe score of: -0.1912.  The drug combination to analyze is: Temozolomide, Thiamet G According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temezolomycin, Gefitinib According, to rule (1), if Sy synergistically synergizes with Thiabendazole, Anticip"
"Context: Doxazosin mesylate and Temozolomide have a Loewe score of: -0.0651.  The drug combination to analyze is: Doxazosin mesylate, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Doxycycline, and Droxazone have an Addition Loem score: 0, 0; Addinotecan; TemosolOMide;"
"Context: Rufinamide and Temozolomide have a Loewe score of: 0.022.  The drug combination to analyze is: Temozolomide, Rufinamide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temuzolomycin, and RUFinamide combine to form a synergism. Syllable Additives: Sylistrombin, Addipinom"
"Context: Pyrvinium chloride dihydrate and Chlorzoxazone have a Loewe score of: 0.0. Diazoxide and Pyrvinium chloride dihydrate have a Loewe score of: 0.0. Pyrvinium chloride dihydrate and Eflornithine have a Loewe score of: -0.0814. Chlorzoxazone and Diazoxide have a Loewe score of: 0.0522. Eflornithine and Chlorzoxazone have a Loewe score of: -0.0907. Eflornithine and Diazoxide have a Loewe score of: 0.2571.  The drug combination to analyze is: Chlorzoxazone, Pyrvinium chloride dihydrate, Eflornithine, Diazoxide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Chlorella diacetate, Erlotinib According, rule 1, Anticipate if Streptozocin and Erlaconazole have synergized"
"Context: 2-Thiouracil and Temozolomide have a Loewe score of: -0.013.  The drug combination to analyze is: Temozolomide, 2-Thiouracil According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following characteristics: Additivity: Syllable, Anticipatory, Symmetric. Addictively, Ad"
"Context: Homatropine hydrobromide and Temozolomide have a Loewe score of: -0.051.  The drug combination to analyze is: Homatropine hydrobromide, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Homattropoline hydrochloride If Loefitin > -1 and Syrelide is active, Sylacrpartic acid and Homapalic"
"Context: Ipratropium bromide and Temozolomide have a Loewe score of: -0.1902.  The drug combination to analyze is: Temozolomide, Ipratropium bromide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have Additonal Syllables. Additonin and IPRatrophylline have Antifungal Ant"
"Context: Galunisertib and Temozolomide have a Loewe score of: -0.0411.  The drug combination to analyze is: Temozolomide, Galunisertib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temosertir, Additioniflora According, to rule (1), if Sy synergism is active, Sy antagonism will be additive; else, synerg"
"Context: Diclofenac diethylamine and Temozolomide have a Loewe score of: -0.2071.  The drug combination to analyze is: Temozolomide, Diclofenac diethylamine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temuzolomycin, and Dichloroplatinum have an Addition Loemat score: 0, Additivity: Antigenic, Syllable Flu"
"Context: Naftopidil dihydrochloride and Temozolomide have a Loewe score of: 0.039.  The drug combination to analyze is: Temozolomide, Naftopidil dihydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temosolomycin, Trifluoperazine According, to rule (1), if Sy synergistically synergizes with Loefuprofen, Anticipate"
"Context: Vismodegib and Ritonavir have a Loewe score of: -0.0797. Erlotinib and Ritonavir have a Loewe score of: -0.0739. Vismodegib and Erlotinib have a Loewe score of: -0.3301.  The drug combination to analyze is: Erlotinib, Ritonavir, Vismodegib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonir and Vistatostatin have synergized to a maximum of -1.03941. Addition of Ergostatatin to Visticastatin resulted in
"Context: Elvitegravir and Temozolomide have a Loewe score of: -0.2072.  The drug combination to analyze is: Temozolomide, Elvitegravir According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temolothenicol, and Elvinib have an Additionitive Syllable Additivity score: 0, Additives Addictive, Sylistat, Ant"
"Context: Tanshinone IIA and Temozolomide have a Loewe score of: -0.0092.  The drug combination to analyze is: Tanshinone IIA, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Taneshinonediamine According, to rule (1), if Sy synergism is active, Addition is additive; else, Sy combination becomes Addictive. Sy"
"Context: Mitomycin and Vinblastine have a Loewe score of: -0.4002. Vinblastine and Fluorouracil have a Loewe score of: -0.1338. Vinblastine and Thioguanine have a Loewe score of: -0.1809. Vinblastine and Triethylenemelamine have a Loewe score of: -0.1662. Mitomycin and Fluorouracil have a Loewe score of: -0.2573. Mitomycin and Thioguanine have a Loewe score of: -0.1956. Mitomycin and Triethylenemelamine have a Loewe score of: -0.1775. Thioguanine and Fluorouracil have a Loewe score of: -0.1062. Fluorouracil and Triethylenemelamine have a Loewe score of: -0.2119. Thioguanine and Triethylenemelamine have a Loewe score of: -0.0053.  The drug combination to analyze is: Vinblastine, Fluorouracil, Mitomycin, Thioguanine, Triethylenemelamine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin and Mitoxantrone have an Additionitive Syllable Additivity score. Additorin has a Additional Sylistative Synthesis score, and Addip"
"Context: Tamoxifen and Gefitinib have a Loewe score of: -0.5916. Erlotinib and Tamoxifen have a Loewe score of: -0.3016. Tamoxifen and Pemetrexed have a Loewe score of: -0.0958. Tamoxifen and Vemurafenib have a Loewe score of: -0.376. Erlotinib and Gefitinib have a Loewe score of: -0.0859. Pemetrexed and Gefitinib have a Loewe score of: -0.1826. Gefitinib and Vemurafenib have a Loewe score of: -0.3796. Erlotinib and Pemetrexed have a Loewe score of: -0.0608. Erlotinib and Vemurafenib have a Loewe score of: -0.0891. Pemetrexed and Vemurafenib have a Loewe score of: -0.2245.  The drug combination to analyze is: Pemetrexed, Erlotinib, Vemurafenib, Tamoxifen, Gefitinib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal combination Synergy Addition Symitriptan and Ercotin-3 have synergized to form a synergism. Additonib to Antigenic combination Antioxidant combination Erotinostat
"Context: IOX2 and Temozolomide have a Loewe score of: -0.044.  The drug combination to analyze is: Temozolomide, IOX2 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Syllables Addictively, Sylactone Addicts Addicted To Addiction To Sylistrobin have the following effect:"
"Context: Flumethasone and Temozolomide have a Loewe score of: -0.1162.  The drug combination to analyze is: Temozolomide, Flumethasone According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temosolomycin, Fluorouracil According, to rule (1), if Sy synergism is active, Addition is additive; else, Sy combination"
"Context: RAD51 inhibitor 1 and Temozolomide have a Loewe score of: -0.1691.  The drug combination to analyze is: RAD51 inhibitor 1, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Trifluoperazine, RAD50 inhibitor1 According, to rule (1), if Sy synergistically synergizes with TrIFluperidine, Anticipate it"
"Context: Lumacaftor and Temozolomide have a Loewe score of: -0.2091.  The drug combination to analyze is: Temozolomide, Lumacaftor According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following characteristics: Additivity: Sytokine, Temolomycin, Mitoxantrone have an Add"
"Context: Indole-3-carbinol and Cediranib have a Loewe score of: -0.1177.  The drug combination to analyze is: Cediranib, Indole-3-carbinol According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additoninib and Indolomide have synergistically synergized to a maximum of -1.039. Syphosphamide and Additionib synergize to maximum score:
"Context: Thioguanine and Axitinib have a Loewe score of: -0.298. Paclitaxel and Thioguanine have a Loewe score of: -0.1594. Floxuridine and Thioguanine have a Loewe score of: -0.1876. Paclitaxel and Axitinib have a Loewe score of: -0.2953. Floxuridine and Axitinib have a Loewe score of: -0.327. Paclitaxel and Floxuridine have a Loewe score of: -0.2318.  The drug combination to analyze is: Axitinib, Paclitaxel, Thioguanine, Floxuridine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonib and Paclotaxolide have synergized to a maximum of -1.049. Addition of Fluxurine to Flxuridec and Anast
"Context: Broxyquinoline and Temozolomide have a Loewe score of: -0.22.  The drug combination to analyze is: Broxyquinoline, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following meanings: Addivalproic acid, Broxquoline According, to rule (1), if Strept"
"Context: Mycophenolate mofetil and Temozolomide have a Loewe score of: -0.2422.  The drug combination to analyze is: Temozolomide, Mycophenolate mofetil According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temosolomycin, MofETil according to rule; Syllable additive: Sylistat, Additionist, Antifungal. Addict"
"Context: Oxymetazoline hydrochloride and Temozolomide have a Loewe score of: -0.1201.  The drug combination to analyze is: Temozolomide, Oxymetazoline hydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Addazole and Oxymitriptan have synergistically synergized to form a synergism. Synergy: Add Azide to Anticipate Addictively, Antidexually"
"Context: Vinblastine and Vinorelbine have a Loewe score of: -0.1007. Vinorelbine and Vorinostat have a Loewe score of: 0.4307. Decitabine and Vinorelbine have a Loewe score of: -0.4434. Vinblastine and Vorinostat have a Loewe score of: 0.0365. Decitabine and Vinblastine have a Loewe score of: -0.4199. Decitabine and Vorinostat have a Loewe score of: -0.1806.  The drug combination to analyze is: Vinblastine, Vorinostat, Decitabine, Vinorelbine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib, Novitrubicin, Vincristine Addition: Decimodulin, Dactolisib Additional: Voroflunomide, Febux"
"Context: MLN-8054 and Temozolomide have a Loewe score of: -0.442.  The drug combination to analyze is: Temozolomide, MLN-8054 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Addition Additives Additionally Add Addictive Synergy Addictively Addicted Syligomycins Addoractone Addorexate Addotecan Addoxyphenbutazone Temazolam
"Context: Tanespimycin and U-73122 have a Loewe score of: 0.1263. U-73122 and HIF-1i have a Loewe score of: -0.1685. Tanespimycin and HIF-1i have a Loewe score of: -0.0669.  The drug combination to analyze is: Tanespimycin, U-73122, HIF-1i According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Tanepimalycin According, to rule (1), if Addition > Loefitin and Loedipine score, Anticipate it;"
