drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Pergolide mesylate,Temozolomide,1511,92,590812,-0.7202,-0.1051,-0.105,-0.7202
NLG919,Temozolomide,1341,92,590637,-0.7204,-0.1051,-0.105,-0.7204
Candesartan cilexetil,Temozolomide,690,92,591766,-0.7204,-0.1051,-0.105,-0.7204
Amoxicillin,Temozolomide,495,92,591561,-0.7206,-0.105,-0.105,-0.7206
ICG-001,Temozolomide,1095,92,590373,-0.7208,-0.1062,-0.106,-0.7209
Ibutilide fumarate,Temozolomide,1110,92,590389,-0.7211,-0.1061,-0.106,-0.7211
Licofelone,Temozolomide,1210,92,590498,-0.7212,-0.1061,-0.106,-0.7212
Ticlopidine hydrochloride,Temozolomide,1849,92,591162,-0.7213,-0.1061,-0.106,-0.7213
Emodin,Temozolomide,905,92,591992,-0.7212,-0.1061,-0.106,-0.7213
Ozagrel hydrochloride,Temozolomide,1448,92,590749,-0.7214,-0.1061,-0.106,-0.7214
Palbociclib hydrochloride,Temozolomide,1498,92,590799,-0.7212,-0.1072,-0.107,-0.7214
Meticrane,Temozolomide,1302,92,590595,-0.7215,-0.1061,-0.106,-0.7215
Metronidazole,Temozolomide,1305,92,590598,-0.7215,-0.1061,-0.106,-0.7215
Diphemanil methylsulfate,Temozolomide,855,92,591939,-0.7215,-0.1061,-0.106,-0.7215
Furaltadone hydrochloride,Temozolomide,1006,92,590279,-0.7216,-0.106,-0.106,-0.7216
Xylometazoline hydrochloride,Temozolomide,1979,92,591299,-0.7216,-0.106,-0.106,-0.7216
Benoxinate hydrochloride,Temozolomide,1441,92,590742,-0.7217,-0.1072,-0.107,-0.7218
AZD-6482,Temozolomide,437,92,591496,-0.7218,-0.106,-0.106,-0.7218
Gliquidone,Temozolomide,1055,92,590331,-0.7224,-0.1071,-0.107,-0.7224
Ifenprodil,Temozolomide,1115,92,590394,-0.7224,-0.1071,-0.107,-0.7224
D-Amygdalin,Temozolomide,1194,92,590480,-0.7225,-0.1071,-0.107,-0.7225
Oxymetholone,Temozolomide,1445,92,590746,-0.7226,-0.107,-0.107,-0.7226
VU-0364770,Temozolomide,1924,92,591242,-0.7226,-0.107,-0.107,-0.7226
Cyclosporin A,Temozolomide,785,92,591867,-0.7227,-0.1082,-0.108,-0.7228
Wnt-C59,Temozolomide,1971,92,591290,-0.7228,-0.1082,-0.108,-0.7229
Sodium 4-aminohippurate hydrate,Temozolomide,1732,92,591040,-0.7233,-0.1081,-0.108,-0.7233
MRS-2578,Temozolomide,1260,92,590550,-0.7234,-0.1081,-0.108,-0.7234
Nifedipine,Temozolomide,1389,92,590688,-0.7233,-0.1081,-0.108,-0.7234
Ki16425,Temozolomide,1168,92,590450,-0.7236,-0.108,-0.108,-0.7236
Fluconazole,Temozolomide,980,92,592070,-0.7237,-0.108,-0.108,-0.7236
Yohimbine hydrochloride,Temozolomide,1984,92,591304,-0.7241,-0.1091,-0.109,-0.7241
405554-55-4,Temozolomide,1678,92,590982,-0.7245,-0.323,-0.323,-0.7242
Nefiracetam,Temozolomide,1376,92,590673,-0.7243,-0.1091,-0.109,-0.7243
Parthenolide,Temozolomide,372,92,591426,-0.7244,-0.1091,-0.109,-0.7244
Vincristine,Temozolomide,104,92,590324,-0.7249,-0.381,-0.381,-0.7245
Darunavir ethanolate,Temozolomide,814,92,591896,-0.7245,-0.1091,-0.109,-0.7245
KPT-276,Temozolomide,1154,92,590436,-0.7248,-0.207,-0.207,-0.7246
Omeprazole,Temozolomide,1422,92,590724,-0.7248,-0.109,-0.109,-0.7247
XL-888,Temozolomide,1976,92,591295,-0.7251,-0.42,-0.42,-0.7248
Enzalutamide,Temozolomide,915,92,592002,-0.7249,-0.109,-0.109,-0.7249
Bendroflumethiazide,Temozolomide,596,92,591668,-0.7251,-0.1101,-0.11,-0.7252
Dimaprit Dihydrochloride,Temozolomide,847,92,591930,-0.7251,-0.1101,-0.11,-0.7252
Bezafibrate,Temozolomide,619,92,591692,-0.7253,-0.1101,-0.11,-0.7253
Macitentan,Temozolomide,1261,92,590551,-0.7253,-0.1101,-0.11,-0.7254
Regorafenib,Temozolomide,1617,92,590918,-0.7253,-0.1101,-0.11,-0.7254
Daphnetin,Temozolomide,809,92,591891,-0.7254,-0.1101,-0.11,-0.7254
Doxylamine succinate,Temozolomide,876,92,591959,-0.7253,-0.1101,-0.11,-0.7254
Loperamide hydrochloride,Temozolomide,1225,92,590513,-0.7259,-0.1111,-0.111,-0.726
Teriflunomide,Temozolomide,291,92,591376,-0.7259,-0.1111,-0.111,-0.726
Altrenogest,Temozolomide,476,92,591539,-0.7259,-0.1111,-0.111,-0.726
Ketoprofen,Temozolomide,1164,92,590446,-0.7262,-0.1111,-0.111,-0.7262
Ketotifen fumarate,Temozolomide,1166,92,590448,-0.7262,-0.1111,-0.111,-0.7262
Loxapine succinate,Temozolomide,1233,92,590521,-0.7262,-0.1111,-0.111,-0.7262
Amoxicillin sodium,Temozolomide,496,92,591562,-0.7264,-0.1111,-0.111,-0.7264
Clinofibrate,Temozolomide,757,92,591837,-0.7263,-0.1111,-0.111,-0.7264
Droperidol,Temozolomide,878,92,591961,-0.7264,-0.1111,-0.111,-0.7264
Cyanocobalamin,Temozolomide,1952,92,591271,-0.7265,-0.1111,-0.111,-0.7265
GSK-429286,Temozolomide,1024,92,590297,-0.7267,-0.111,-0.111,-0.7267
Terfenadine,Temozolomide,1833,92,591145,-0.7269,-0.1121,-0.112,-0.727
AZD-8055,Temozolomide,116,92,590451,-0.727,-0.1121,-0.112,-0.7271
Epothilone A,Temozolomide,922,92,592009,-0.7275,-0.491,-0.491,-0.7271
Acetarsol,Temozolomide,447,92,591507,-0.7273,-0.1121,-0.112,-0.7273
Propylthiouracil,Temozolomide,1577,92,590878,-0.7274,-0.1121,-0.112,-0.7274
Imidapril hydrochloride,Temozolomide,1119,92,590399,-0.7278,-0.112,-0.112,-0.7278
Synephrine,Temozolomide,1779,92,591090,-0.7279,-0.1131,-0.113,-0.728
Levocarnitine,Temozolomide,1175,92,590458,-0.7284,-0.1131,-0.113,-0.7284
Zanamivir,Temozolomide,1995,92,591317,-0.7284,-0.1131,-0.113,-0.7285
Irsogladine,Temozolomide,1131,92,590412,-0.7289,-0.1141,-0.114,-0.729
Rivaroxaban,Temozolomide,1638,92,590940,-0.7292,-0.1141,-0.114,-0.7293
Brinzolamide,Temozolomide,635,92,591708,-0.7293,-0.1141,-0.114,-0.7293
Deoxyarbutin,Temozolomide,820,92,591903,-0.7294,-0.1141,-0.114,-0.7294
Droxinostat,Temozolomide,881,92,591965,-0.7294,-0.1141,-0.114,-0.7294
ONC-201,Temozolomide,1800,92,591111,-0.7297,-0.114,-0.114,-0.7297
Esculin,Temozolomide,935,92,592023,-0.7298,-0.114,-0.114,-0.7297
Epothilone B,Temozolomide,923,92,592010,-0.7305,-0.485,-0.485,-0.7301
JSH-23,Temozolomide,1150,92,590432,-0.7302,-0.1151,-0.115,-0.7302
Allopurinol,Temozolomide,3,92,591532,-0.7304,-0.1151,-0.115,-0.7304
Azacitidine,Temozolomide,8,92,591978,-0.7303,-0.1151,-0.115,-0.7304
Flumethasone,Temozolomide,986,92,592076,-0.7303,-0.1162,-0.116,-0.7305
Icariin,Temozolomide,1111,92,590390,-0.7312,-0.1161,-0.116,-0.7313
PD-318088,Temozolomide,1459,92,590760,-0.7312,-0.1161,-0.116,-0.7313
Cilnidipine,Temozolomide,737,92,591817,-0.7312,-0.1161,-0.116,-0.7313
IWR-1-endo,Temozolomide,1107,92,590385,-0.7313,-0.1161,-0.116,-0.7314
Pyridoxine hydrochloride,Temozolomide,1585,92,590886,-0.7314,-0.1161,-0.116,-0.7314
Tranexamic acid,Temozolomide,1879,92,591193,-0.7314,-0.1161,-0.116,-0.7314
Adrenalone hydrochloride,Temozolomide,460,92,591522,-0.7314,-0.1161,-0.116,-0.7314
Articaine hydrochloride,Temozolomide,526,92,591593,-0.7313,-0.1161,-0.116,-0.7314
Indirubin,Temozolomide,1123,92,590403,-0.7319,-0.116,-0.116,-0.7318
Ivabradine hydrochloride,Temozolomide,1141,92,590423,-0.7319,-0.1171,-0.117,-0.732
Bergapten,Temozolomide,609,92,591681,-0.732,-0.1171,-0.117,-0.7321
OC000459,Temozolomide,1409,92,590711,-0.7323,-0.1171,-0.117,-0.7323
Aspirin,Temozolomide,531,92,591598,-0.7324,-0.1171,-0.117,-0.7324
Ponatinib,Temozolomide,1546,92,590847,-0.733,-0.574,-0.574,-0.7325
PD-168393,Temozolomide,1457,92,590758,-0.7329,-0.117,-0.117,-0.7328
Hydrocortisone,Temozolomide,1089,92,590367,-0.7328,-0.1182,-0.118,-0.7329
Amantadine hydrochloride,Temozolomide,478,92,591541,-0.733,-0.1181,-0.118,-0.733
Piromidic acid,Temozolomide,1539,92,590840,-0.7333,-0.1181,-0.118,-0.7333
Sitagliptin phosphate monohydrate,Temozolomide,1728,92,591036,-0.7333,-0.1181,-0.118,-0.7333
Dihydroqinghaosu,Temozolomide,261,92,591362,-0.7334,-0.1181,-0.118,-0.7334
A-769662,Temozolomide,297,92,591449,-0.7334,-0.1181,-0.118,-0.7334
Entacapone,Temozolomide,913,92,592000,-0.7334,-0.1181,-0.118,-0.7334
Ethambutol Hydrochloride,Temozolomide,943,92,592032,-0.7334,-0.1181,-0.118,-0.7334
Pulmicort,Temozolomide,642,92,591716,-0.7337,-0.1192,-0.119,-0.7338
OAC1,Temozolomide,1408,92,590709,-0.7339,-0.1191,-0.119,-0.734
Purmorphamine,Temozolomide,1582,92,590883,-0.7341,-0.1191,-0.119,-0.7342
Ferulic acid,Temozolomide,968,92,592058,-0.7341,-0.1191,-0.119,-0.7342
Moclobemide,Temozolomide,1322,92,590617,-0.7343,-0.1191,-0.119,-0.7343
UNC-1999,Temozolomide,1909,92,591226,-0.7343,-0.1191,-0.119,-0.7343
1-Hexadecanol,Temozolomide,375,92,591429,-0.7342,-0.1191,-0.119,-0.7343
Antipyrine,Temozolomide,511,92,591578,-0.7343,-0.1191,-0.119,-0.7343
Diltiazem hydrochloride,Temozolomide,846,92,591929,-0.7343,-0.1191,-0.119,-0.7343
Fluocinolone acetonide,Temozolomide,989,92,592080,-0.7344,-0.1202,-0.12,-0.7345
GW-842166X,Temozolomide,1030,92,590304,-0.7346,-0.119,-0.119,-0.7346
Sodium phenylbutyrate,Temozolomide,1736,92,591044,-0.7346,-0.119,-0.119,-0.7346
Avobenzone,Temozolomide,544,92,591612,-0.7346,-0.119,-0.119,-0.7346
Apalutamide,Temozolomide,416,92,591473,-0.7347,-0.119,-0.119,-0.7347
Artesunate,Temozolomide,525,92,591592,-0.7348,-0.1202,-0.12,-0.7349
Lonafarnib,Temozolomide,1223,92,590511,-0.7351,-0.119,-0.119,-0.735
Snx-2112,Temozolomide,1690,92,590995,-0.7355,-0.502,-0.502,-0.7351
Valdecoxib,Temozolomide,1932,92,591251,-0.735,-0.1201,-0.12,-0.7351
Oxymetazoline hydrochloride,Temozolomide,1444,92,590745,-0.7352,-0.1201,-0.12,-0.7353
Tylan soluble,Temozolomide,1902,92,591218,-0.7354,-0.1201,-0.12,-0.7354
Urapidil hydrochloride,Temozolomide,1915,92,591232,-0.7354,-0.1201,-0.12,-0.7354
Daidzein,Temozolomide,805,92,591887,-0.7354,-0.1201,-0.12,-0.7354
Sulfanilamide,Temozolomide,1768,92,591078,-0.7354,-0.1201,-0.12,-0.7355
Gallamine triethiodide,Temozolomide,1036,92,590310,-0.7356,-0.12,-0.12,-0.7356
Cyclizine hydrochloride,Temozolomide,783,92,591865,-0.7356,-0.12,-0.12,-0.7356
Norepinephrine bitartrate,Temozolomide,1403,92,590704,-0.7358,-0.12,-0.12,-0.7357
Enmd-2076,Temozolomide,309,92,591387,-0.7362,-0.614,-0.614,-0.7357
Belnacasan,Temozolomide,1929,92,591248,-0.7361,-0.1211,-0.121,-0.7362
Bupropion,Temozolomide,481,92,591545,-0.7361,-0.1211,-0.121,-0.7362
VX-702,Temozolomide,358,92,591413,-0.7363,-0.1211,-0.121,-0.7364
Avanafil,Temozolomide,542,92,591610,-0.7364,-0.1211,-0.121,-0.7364
Adefovir dipivoxil,Temozolomide,455,92,591516,-0.7365,-0.1211,-0.121,-0.7365
Limonin,Temozolomide,1212,92,590500,-0.7366,-0.121,-0.121,-0.7366
Nilotinib,Temozolomide,71,92,591798,-0.7367,-0.121,-0.121,-0.7367
Ramipril,Temozolomide,1610,92,590911,-0.737,-0.1221,-0.122,-0.7371
Rovamycin,Temozolomide,1748,92,591056,-0.737,-0.1221,-0.122,-0.7371
Ketorolac,Temozolomide,1165,92,590447,-0.7372,-0.1221,-0.122,-0.7372
Clonidine hydrochloride,Temozolomide,763,92,591844,-0.7375,-0.1221,-0.122,-0.7375
VUF-10166,Temozolomide,1925,92,591243,-0.7381,-0.1231,-0.123,-0.7382
Didanosine,Temozolomide,840,92,591923,-0.7383,-0.1231,-0.123,-0.7383
Erythritol,Temozolomide,932,92,592020,-0.7382,-0.1231,-0.123,-0.7383
Lomerizine hydrochloride,Temozolomide,1222,92,590510,-0.7383,-0.1231,-0.123,-0.7384
Ticarcillin disodium,Temozolomide,1848,92,591160,-0.7384,-0.1231,-0.123,-0.7384
Bicalutamide,Temozolomide,620,92,591693,-0.7384,-0.1231,-0.123,-0.7384
Domiphen bromide,Temozolomide,862,92,591946,-0.7383,-0.1242,-0.124,-0.7385
Difloxacin hydrochloride,Temozolomide,843,92,591926,-0.7388,-0.1242,-0.124,-0.7389
EPZ004777 hydrochloride,Temozolomide,891,92,591976,-0.7389,-0.123,-0.123,-0.7389
Mepiroxol,Temozolomide,1282,92,590573,-0.739,-0.1241,-0.124,-0.7391
Sulfacetamide sodium,Temozolomide,1759,92,591069,-0.7391,-0.1241,-0.124,-0.7391
Betamipron,Temozolomide,615,92,591687,-0.7391,-0.1241,-0.124,-0.7391
Pefloxacin mesylate,Temozolomide,1505,92,590806,-0.7394,-0.1241,-0.124,-0.7394
Tame,Temozolomide,1791,92,591102,-0.7393,-0.1241,-0.124,-0.7394
PF-562271 besylate,Temozolomide,1461,92,590762,-0.7397,-0.203,-0.203,-0.7395
Sulbactam sodium,Temozolomide,1757,92,591066,-0.7395,-0.1241,-0.124,-0.7395
ARRY-380 Analog,Temozolomide,1073,92,590350,-0.7398,-0.124,-0.124,-0.7397
Sapitinib,Temozolomide,138,92,590687,-0.7398,-0.124,-0.124,-0.7397
Zalcitabine,Temozolomide,1993,92,591315,-0.7399,-0.1251,-0.125,-0.74
Telaprevir,Temozolomide,1820,92,591131,-0.74,-0.1251,-0.125,-0.7401
Sodium 4-aminosalicylate,Temozolomide,1731,92,591039,-0.7402,-0.1251,-0.125,-0.7402
Epiandrosterone,Temozolomide,917,92,592004,-0.7402,-0.1251,-0.125,-0.7403
Zebularine,Temozolomide,1996,92,591318,-0.7403,-0.1251,-0.125,-0.7404
Epigallocatechin gallate,Temozolomide,369,92,591423,-0.7404,-0.1251,-0.125,-0.7404
Pantothenic acid,Temozolomide,794,92,591877,-0.7403,-0.1251,-0.125,-0.7404
Medroxyprogesterone acetate,Temozolomide,1274,92,590564,-0.7404,-0.1262,-0.126,-0.7405
Aniracetam,Temozolomide,508,92,591575,-0.7405,-0.1251,-0.125,-0.7405
Busulfan,Temozolomide,12,92,590585,-0.7407,-0.125,-0.125,-0.7406
Salsalate,Temozolomide,1704,92,591011,-0.7411,-0.1261,-0.126,-0.7411
Protionamide,Temozolomide,1578,92,590879,-0.7411,-0.1261,-0.126,-0.7412
Rivastigmine tartrate,Temozolomide,1639,92,590942,-0.7411,-0.1261,-0.126,-0.7412
Febuxostat,Temozolomide,273,92,591367,-0.7411,-0.1261,-0.126,-0.7412
N-Methyl-D-aspartic acid,Temozolomide,1342,92,590638,-0.7413,-0.1261,-0.126,-0.7413
PF-5274857,Temozolomide,1470,92,590771,-0.7413,-0.1261,-0.126,-0.7413
Tangeretin,Temozolomide,1812,92,591123,-0.7412,-0.1261,-0.126,-0.7413
Amitriptyline hydrochloride,Temozolomide,490,92,591555,-0.7413,-0.1261,-0.126,-0.7413
A-922500,Temozolomide,396,92,591452,-0.7414,-0.1261,-0.126,-0.7414
Epoxomicin,Temozolomide,924,92,592011,-0.742,-0.1271,-0.127,-0.7421
TWS-119,Temozolomide,1804,92,591115,-0.7423,-0.1271,-0.127,-0.7423
Roxatidine acetate hydrochloride,Temozolomide,1652,92,590956,-0.7424,-0.1271,-0.127,-0.7424
Albendazole,Temozolomide,259,92,591360,-0.7432,-0.448,-0.448,-0.7428
Tazemetostat,Temozolomide,890,92,591975,-0.7431,-0.1281,-0.128,-0.7431
Valganciclovir hydrochloride,Temozolomide,1933,92,591252,-0.7432,-0.1281,-0.128,-0.7432
Flt-3 inhibitor,Temozolomide,1793,92,591104,-0.7432,-0.1281,-0.128,-0.7433
Fexofenadine hydrochloride,Temozolomide,970,92,592060,-0.7433,-0.1281,-0.128,-0.7433
Nutlin-3,Temozolomide,220,92,591336,-0.7436,-0.128,-0.128,-0.7436
Isosorbide,Temozolomide,1135,92,590416,-0.7441,-0.1291,-0.129,-0.7442
Maraviroc,Temozolomide,1267,92,590557,-0.7441,-0.1291,-0.129,-0.7442
Tezacaftor,Temozolomide,1927,92,591245,-0.7442,-0.1291,-0.129,-0.7443
Dipyridamole,Temozolomide,269,92,591365,-0.7445,-0.1291,-0.129,-0.7445
Penfluridol,Temozolomide,1508,92,590809,-0.745,-0.1301,-0.13,-0.7451
Valacyclovir hydrochloride,Temozolomide,1931,92,591250,-0.7452,-0.1301,-0.13,-0.7452
CP-724714,Temozolomide,672,92,591748,-0.7451,-0.1301,-0.13,-0.7452
Ciproxifan,Temozolomide,747,92,591827,-0.7452,-0.1301,-0.13,-0.7452
Ganciclovir,Temozolomide,1037,92,590311,-0.7452,-0.1301,-0.13,-0.7453
Procyclidine hydrochloride,Temozolomide,1572,92,590873,-0.7453,-0.1301,-0.13,-0.7453
Doxycycline hydrochloride,Temozolomide,874,92,591957,-0.7452,-0.1301,-0.13,-0.7453
Nabumetone,Temozolomide,1356,92,590652,-0.7461,-0.1311,-0.131,-0.7461
Imipramine hydrochloride,Temozolomide,1120,92,590400,-0.7461,-0.1311,-0.131,-0.7462
Olopatadine hydrochloride,Temozolomide,1419,92,590721,-0.7463,-0.1311,-0.131,-0.7463
Carbadox,Temozolomide,693,92,591770,-0.7463,-0.1311,-0.131,-0.7463
Ascorbic acid,Temozolomide,1953,92,591272,-0.7465,-0.1311,-0.131,-0.7465
Stavudine (d4T),Temozolomide,1750,92,591059,-0.7466,-0.131,-0.131,-0.7466
Desloratadine,Temozolomide,821,92,591904,-0.7466,-0.131,-0.131,-0.7466
Evodiamine,Temozolomide,952,92,592042,-0.7472,-0.452,-0.452,-0.7468
Moroxydine hydrochloride,Temozolomide,1329,92,590624,-0.7469,-0.1321,-0.132,-0.747
GW0742,Temozolomide,315,92,591389,-0.7472,-0.1321,-0.132,-0.7472
HC-030031,Temozolomide,1072,92,590349,-0.7473,-0.1321,-0.132,-0.7473
Thiabendazole,Temozolomide,292,92,591377,-0.7478,-0.132,-0.132,-0.7478
GW-9508,Temozolomide,1031,92,590305,-0.7483,-0.1331,-0.133,-0.7483
Magnolol,Temozolomide,1262,92,590552,-0.7483,-0.1331,-0.133,-0.7483
MST-104,Temozolomide,1906,92,591222,-0.7483,-0.1331,-0.133,-0.7484
Roflumilast,Temozolomide,1644,92,590947,-0.7485,-0.1331,-0.133,-0.7485
Vemurafenib,Temozolomide,252,92,591354,-0.7485,-0.1331,-0.133,-0.7485
Tgx-221,Temozolomide,1799,92,591110,-0.7486,-0.133,-0.133,-0.7486
AZ-191,Temozolomide,429,92,591488,-0.7484,-0.1342,-0.134,-0.7486
Chrysophanol,Temozolomide,732,92,591812,-0.7489,-0.1342,-0.134,-0.749
Coumarin,Temozolomide,776,92,591858,-0.749,-0.1341,-0.134,-0.7491
Mepenzolate bromide,Temozolomide,1281,92,590572,-0.7491,-0.1341,-0.134,-0.7492
Meprednisone,Temozolomide,1284,92,590575,-0.7491,-0.1341,-0.134,-0.7492
TW-37,Temozolomide,1803,92,591114,-0.7493,-0.158,-0.158,-0.7492
Bethanechol chloride,Temozolomide,617,92,591689,-0.7491,-0.1341,-0.134,-0.7492
N6-methyladenosine,Temozolomide,1340,92,590636,-0.7493,-0.1341,-0.134,-0.7493
Ampiroxicam,Temozolomide,500,92,591567,-0.7493,-0.1341,-0.134,-0.7494
Aminohippuric acid,Temozolomide,384,92,591439,-0.7495,-0.1341,-0.134,-0.7495
Turofexorate isopropyl,Temozolomide,1974,92,591293,-0.7496,-0.134,-0.134,-0.7496
Oxytetracycline,Temozolomide,1446,92,590747,-0.7502,-0.1351,-0.135,-0.7502
Luteolin,Temozolomide,1237,92,590525,-0.7503,-0.1351,-0.135,-0.7503
Nodinitib-1,Temozolomide,216,92,591333,-0.7507,-0.135,-0.135,-0.7506
Triamcinolone,Temozolomide,1883,92,591197,-0.7506,-0.1362,-0.136,-0.7507
AMG-900,Temozolomide,413,92,591470,-0.7512,-0.465,-0.465,-0.7509
Disulfiram,Temozolomide,858,92,591942,-0.7509,-0.1361,-0.136,-0.751
Nialamide,Temozolomide,1382,92,590680,-0.7511,-0.1361,-0.136,-0.7512
Lonidamine,Temozolomide,1224,92,590512,-0.7512,-0.1361,-0.136,-0.7513
Empagliflozin,Temozolomide,906,92,591993,-0.7513,-0.1361,-0.136,-0.7513
Adx-47273,Temozolomide,401,92,591458,-0.7513,-0.1361,-0.136,-0.7514
Atazanavir sulfate,Temozolomide,534,92,591601,-0.7515,-0.1361,-0.136,-0.7515
Alfuzosin Hydrochloride,Temozolomide,464,92,591526,-0.7518,-0.136,-0.136,-0.7517
Tromethamine,Temozolomide,1895,92,591211,-0.7521,-0.1371,-0.137,-0.7522
XL-388,Temozolomide,1975,92,591294,-0.7523,-0.1382,-0.138,-0.7525
Fluocinonide,Temozolomide,990,92,592081,-0.7524,-0.1382,-0.138,-0.7526
Chlorzoxazone,Temozolomide,264,92,591363,-0.7528,-0.137,-0.137,-0.7527
Clindamycin palmitate hydrochloride,Temozolomide,756,92,591836,-0.7529,-0.1382,-0.138,-0.753
Schisandrin B,Temozolomide,1706,92,591013,-0.753,-0.1381,-0.138,-0.7531
Syk Inhibitor III,Temozolomide,1258,92,590548,-0.7531,-0.1381,-0.138,-0.7532
Unii-mxs2N5862L,Temozolomide,1350,92,590646,-0.7532,-0.1381,-0.138,-0.7532
Fesoterodine fumarate,Temozolomide,969,92,592059,-0.7531,-0.1381,-0.138,-0.7532
Flumequine,Temozolomide,985,92,592075,-0.7531,-0.1381,-0.138,-0.7532
Dinaciclib,Temozolomide,31,92,591393,-0.7535,-0.188,-0.188,-0.7533
Oxethazaine,Temozolomide,1438,92,590739,-0.7539,-0.1391,-0.139,-0.754
Tolvaptan,Temozolomide,1871,92,591184,-0.7539,-0.1391,-0.139,-0.754
Elesclomol,Temozolomide,239,92,591346,-0.7542,-0.1391,-0.139,-0.7542
Ezetimibe,Temozolomide,953,92,592043,-0.7543,-0.1391,-0.139,-0.7543
Costunolide,Temozolomide,775,92,591857,-0.7545,-0.1391,-0.139,-0.7545
Fluorometholone acetate,Temozolomide,991,92,592082,-0.7544,-0.1402,-0.14,-0.7546
Verapamil hydrochloride,Temozolomide,1946,92,591266,-0.7549,-0.1401,-0.14,-0.755
Pramiracetam,Temozolomide,1552,92,590853,-0.755,-0.1401,-0.14,-0.7551
Adenosine,Temozolomide,457,92,591518,-0.7551,-0.1401,-0.14,-0.7551
Ciprofibrate,Temozolomide,746,92,591826,-0.7551,-0.1401,-0.14,-0.7551
CYP3cide,Temozolomide,1469,92,590770,-0.7552,-0.1401,-0.14,-0.7552
Brompheniramine maleate,Temozolomide,639,92,591713,-0.7553,-0.1401,-0.14,-0.7554
Dabrafenib,Temozolomide,801,92,591884,-0.7554,-0.1401,-0.14,-0.7555
Neratinib,Temozolomide,1380,92,590678,-0.7556,-0.14,-0.14,-0.7556
Artemether,Temozolomide,523,92,591590,-0.7558,-0.1412,-0.141,-0.7559
Sertraline hydrochloride,Temozolomide,1718,92,591025,-0.7562,-0.1411,-0.141,-0.7562
Tideglusib,Temozolomide,353,92,591411,-0.7563,-0.1411,-0.141,-0.7563
Carbamazepine,Temozolomide,694,92,591771,-0.7563,-0.1411,-0.141,-0.7563
Antazoline hydrochloride,Temozolomide,510,92,591577,-0.7563,-0.1411,-0.141,-0.7564
Gliclazide,Temozolomide,1052,92,590328,-0.7564,-0.1411,-0.141,-0.7565
Alk-IN-1,Temozolomide,414,92,591471,-0.7565,-0.1411,-0.141,-0.7565
Methylprednisolone,Temozolomide,1300,92,590593,-0.7569,-0.1422,-0.142,-0.757
Sulfamerazine,Temozolomide,1762,92,591072,-0.7571,-0.1421,-0.142,-0.7571
Ambroxol hydrochloride,Temozolomide,480,92,591544,-0.7573,-0.1421,-0.142,-0.7573
Cyclamic acid,Temozolomide,781,92,591863,-0.7573,-0.1421,-0.142,-0.7574
Givinostat,Temozolomide,1050,92,590326,-0.7581,-0.619,-0.619,-0.7576
Usnic acid,Temozolomide,366,92,591419,-0.7576,-0.142,-0.142,-0.7576
Deferasirox,Temozolomide,816,92,591898,-0.7577,-0.142,-0.142,-0.7577
Sotrastaurin,Temozolomide,1745,92,591053,-0.7581,-0.1431,-0.143,-0.7581
TG-100713,Temozolomide,1796,92,591107,-0.7581,-0.1431,-0.143,-0.7582
Tiopronin,Temozolomide,1855,92,591168,-0.7581,-0.1431,-0.143,-0.7582
Dihydrodiethylstilbestrol,Temozolomide,1082,92,590359,-0.7589,-0.1441,-0.144,-0.759
Allylthiourea,Temozolomide,470,92,591533,-0.7589,-0.1441,-0.144,-0.759
Desvenlafaxine Succinate,Temozolomide,824,92,591907,-0.7589,-0.1441,-0.144,-0.759
CHEMBL590022,Temozolomide,653,92,591728,-0.7591,-0.1441,-0.144,-0.7591
Atracurium besylate,Temozolomide,538,92,591605,-0.7592,-0.1441,-0.144,-0.7592
Dicloxacillin sodium,Temozolomide,838,92,591921,-0.7591,-0.1441,-0.144,-0.7592
Clevudine,Temozolomide,752,92,591832,-0.7592,-0.1441,-0.144,-0.7593
GSK-256066,Temozolomide,1021,92,590294,-0.7595,-0.1441,-0.144,-0.7595
AZD-5438,Temozolomide,436,92,591495,-0.7597,-0.227,-0.227,-0.7595
Benidipine hydrochloride,Temozolomide,598,92,591670,-0.7595,-0.1441,-0.144,-0.7595
Duloxetine hydrochloride,Temozolomide,882,92,591966,-0.7597,-0.1452,-0.145,-0.7598
Disufenton sodium,Temozolomide,1355,92,590651,-0.7598,-0.1452,-0.145,-0.7599
Tacrolimus,Temozolomide,1806,92,591117,-0.7599,-0.1451,-0.145,-0.76
ZM 39923 hydrochloride,Temozolomide,1989,92,591310,-0.76,-0.1451,-0.145,-0.7601
Propafenone hydrochloride,Temozolomide,1574,92,590875,-0.7602,-0.1451,-0.145,-0.7603
Dapagliflozin,Temozolomide,199,92,591321,-0.7603,-0.1451,-0.145,-0.7604
Baicalin,Temozolomide,585,92,591656,-0.7604,-0.1451,-0.145,-0.7604
Ibuprofen,Temozolomide,1109,92,590388,-0.7607,-0.145,-0.145,-0.7607
Thioridazine hydrochloride,Temozolomide,1844,92,591156,-0.7608,-0.1462,-0.146,-0.7609
Xifaxan,Temozolomide,1630,92,590932,-0.7612,-0.1461,-0.146,-0.7612
Dasatinib,Temozolomide,24,92,591351,-0.7616,-0.533,-0.533,-0.7612
Agi-5198,Temozolomide,408,92,591465,-0.7611,-0.1461,-0.146,-0.7612
Vinblastine,Temozolomide,103,92,590313,-0.7618,-0.407,-0.407,-0.7615
