drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Meclofenamic acid,Carboplatin,279,14,384162,-0.4208,-0.391,-0.3913,-0.4193
Mitotane,Leflunomide,66,278,384755,-0.4209,0.0961,0.0961,-0.4203
Pyrvinium chloride dihydrate,Teriflunomide,287,291,384392,-0.4266,0,0,-0.4261
Dipyridamole,Imatinib,269,48,383936,-0.4275,0.1573,0.1572,-0.4269
Chlorzoxazone,Sodium diethyldithiocarbamate trihydrate,264,289,383802,-0.4312,0.0239,0.0238,-0.4306
Nitisinone,Pazopanib,284,286,384314,-0.4342,-0.2633,-0.2635,-0.4326
Dipyridamole,Leflunomide,269,278,383921,-0.4344,0.1503,0.1503,-0.4338
Pazopanib,Febuxostat,286,273,384360,-0.4364,-0.2633,-0.2635,-0.4348
Meclofenamic acid,Thiabendazole,279,292,384179,-0.438,-0.1692,-0.1693,-0.4366
Methotrexate,Thiabendazole,63,292,384735,-0.4376,-0.1699,-0.1701,-0.4368
Dipyridamole,Dihydroqinghaosu,269,261,383914,-0.4385,0.1462,0.1461,-0.438
Cerivastatin,Chlorzoxazone,263,264,383776,-0.4394,0.0156,0.0156,-0.4388
Dronedarone,Leflunomide,270,278,383953,-0.4398,-0.4396,-0.4396,-0.4392
Halofantrine,Meclofenamic acid,274,279,384053,-0.4427,-0.0553,-0.0553,-0.4421
Diazoxide,Quinine,268,288,383903,-0.4438,0.0522,0.0522,-0.4433
Oxyphenbutazone,Chlorzoxazone,285,264,384331,-0.448,0.007,0.007,-0.4474
Methotrexate,Mercaptopurine,63,61,384739,-0.4484,-0.3323,-0.3325,-0.4475
Irinotecan,Aprepitant,275,260,384068,-0.4495,-0.0895,-0.0895,-0.4489
Tizoxanide,Teriflunomide,293,291,384525,-0.4511,-0.2082,-0.2085,-0.4497
Hydroxyurea,Pazopanib,46,286,384664,-0.4522,-0.1913,-0.1913,-0.4515
Azacitidine,Chlorzoxazone,8,264,384778,-0.4527,0.0022,0.0022,-0.4521
Clofarabine,Chlorzoxazone,19,264,383599,-0.4536,0.0012,0.0012,-0.4531
Fluorouracil,Azacitidine,41,8,384647,-0.4539,-0.0936,-0.0936,-0.4536
Chlorzoxazone,Doxorubicin,264,33,383807,-0.4548,0.0001,0.0001,-0.4542
Cytarabine,Chlorzoxazone,21,264,383614,-0.4549,0,0,-0.4543
Halofantrine,Chlorzoxazone,274,264,384044,-0.4549,0,0,-0.4543
Mycophenolic acid,Chlorzoxazone,281,264,384221,-0.4549,0,0,-0.4543
Chlorzoxazone,Everolimus,264,37,383808,-0.4553,0.0011,0.0009,-0.4546
Dipyridamole,Everolimus,269,37,383934,-0.4554,0.1302,0.13,-0.4549
Sodium diethyldithiocarbamate trihydrate,Quinine,289,288,384438,-0.4582,0.0378,0.0378,-0.4576
Fluorouracil,Pazopanib,41,286,384637,-0.4589,-0.1958,-0.1964,-0.4578
Chlorzoxazone,Irinotecan,264,275,383798,-0.4608,-0.006,-0.006,-0.4603
Vorinostat,Quinine,106,288,383548,-0.4654,0.0306,0.0306,-0.4648
Itraconazole,Teriflunomide,277,291,384134,-0.4704,-0.4309,-0.431,-0.4689
Meclofenamic acid,Methotrexate,279,63,384181,-0.4698,-0.0814,-0.0816,-0.469
Irinotecan,Mercaptopurine,275,61,384091,-0.4707,-0.3549,-0.3549,-0.4698
Quinine,Fluorouracil,288,41,384421,-0.4713,-0.1091,-0.1091,-0.4704
Quinine,Nisoldipine,288,283,384416,-0.4763,-0.4598,-0.4598,-0.4749
Bortezomib,Chlorzoxazone,11,264,383568,-0.4769,-0.0219,-0.022,-0.4763
Albendazole,Dipyridamole,259,269,383677,-0.4769,0.1075,0.1075,-0.4764
Mitotane,Diazoxide,66,268,384747,-0.482,0.0345,0.0345,-0.4815
Dipyridamole,Teriflunomide,269,291,383929,-0.4828,-0.2405,-0.2407,-0.4816
Quinine,Hydroxyurea,288,46,384422,-0.4824,0.0135,0.0134,-0.4819
Bortezomib,Quinine,11,288,383576,-0.4831,0.0128,0.0128,-0.4826
Oxyphenbutazone,Mitotane,285,66,384348,-0.4838,0.0326,0.0326,-0.4833
Quinine,Dronedarone,288,270,384410,-0.4851,-0.4849,-0.4849,-0.4841
Vorinostat,Mitotane,106,66,383560,-0.4858,0.0306,0.0306,-0.4853
Tizoxanide,Everolimus,293,37,384530,-0.4885,-0.1359,-0.1362,-0.4878
Cerivastatin,Quinine,263,288,383786,-0.49,0.0059,0.0059,-0.4895
Mitotane,Sulfinpyrazone,66,290,384758,-0.492,-0.489,-0.4891,-0.4905
Pyrvinium chloride dihydrate,Quinine,287,288,384390,-0.4944,0,0,-0.4939
Quinine,Irinotecan,288,275,384412,-0.4944,0,0,-0.4939
Halofantrine,Quinine,274,288,384056,-0.4958,0,0,-0.4953
Quinine,Mefloquine,288,280,384415,-0.4958,0,0,-0.4953
Meclofenamic acid,Cycloguanil,279,267,384169,-0.4972,-0.3913,-0.3913,-0.4959
Quinine,Valproic acid,288,296,384420,-0.5008,-0.5005,-0.5008,-0.4993
Mitotane,Cerivastatin,66,263,384743,-0.5007,0.0156,0.0156,-0.5003
Mitotane,Hydroxyurea,66,46,384765,-0.5028,0.0134,0.0134,-0.5024
Quinine,Azacitidine,288,8,384425,-0.5035,-0.0077,-0.0077,-0.503
Sunitinib,Meclofenamic acid,90,279,384818,-0.5053,-0.3913,-0.3913,-0.5043
Mitotane,Azacitidine,66,8,384769,-0.5141,0.0022,0.0022,-0.5136
Hydroxyurea,Chlorzoxazone,46,264,384655,-0.5148,-0.0599,-0.0599,-0.5143
Clofarabine,Mitotane,19,66,383608,-0.515,0.0012,0.0012,-0.5145
Oxyphenbutazone,Quinine,285,288,384341,-0.5157,-0.0197,-0.0198,-0.5152
Quinine,Carisoprodol,288,262,384406,-0.5167,-0.5007,-0.5008,-0.5152
Mitotane,Doxorubicin,66,33,384763,-0.5161,0.0001,0.0001,-0.5157
Mycophenolic acid,Mitotane,281,66,384241,-0.5162,0,0,-0.5158
Mitotane,Cytarabine,66,21,384740,-0.5162,0,0,-0.5158
Mitotane,Halofantrine,66,274,384751,-0.5162,0,0,-0.5158
Mycophenolic acid,Quinine,281,288,384233,-0.5205,-0.0247,-0.0247,-0.52
Mitotane,Eflornithine,66,271,384749,-0.5214,-0.5212,-0.5214,-0.52
Mitotane,Ethinyl estradiol,66,272,384750,-0.5214,-0.5214,-0.5214,-0.52
Cytarabine,Quinine,21,288,383623,-0.5215,-0.0257,-0.0257,-0.521
Quinine,Carboplatin,288,14,384402,-0.5303,-0.5006,-0.5008,-0.5288
Irinotecan,Temozolomide,275,92,384093,-0.5305,-0.1668,-0.1668,-0.5299
Eflornithine,Leflunomide,271,278,383980,-0.5322,-0.5322,-0.5322,-0.5311
Diazoxide,Dipyridamole,268,269,383895,-0.5319,0.0522,0.0522,-0.5314
Quinine,Chlorzoxazone,288,264,384407,-0.533,-0.0757,-0.0758,-0.5319
Temozolomide,Nitisinone,92,284,384844,-0.5374,-0.3667,-0.3669,-0.536
Methotrexate,Quinine,63,288,384732,-0.5382,-0.0412,-0.0414,-0.5376
Quinine,Leflunomide,288,278,384413,-0.5387,-0.0422,-0.0422,-0.5381
Aprepitant,Temozolomide,260,92,383715,-0.5417,-0.1793,-0.1794,-0.5404
Mitotane,Irinotecan,66,275,384752,-0.5448,-0.0286,-0.0286,-0.5444
Sodium diethyldithiocarbamate trihydrate,Dipyridamole,289,269,384429,-0.5462,0.0378,0.0378,-0.5458
Mefloquine,Mitotane,280,66,384214,-0.5492,-0.033,-0.033,-0.5487
Dipyridamole,Oxyphenbutazone,269,285,383925,-0.5513,0.0326,0.0326,-0.5509
Vorinostat,Dipyridamole,106,269,383535,-0.5534,0.0306,0.0306,-0.5529
Mitotane,Cycloguanil,66,267,384746,-0.5553,-0.4495,-0.4495,-0.5542
Fluorouracil,Everolimus,41,37,384643,-0.5594,-0.1979,-0.198,-0.5589
Mitotane,Itraconazole,66,277,384754,-0.5602,-0.5208,-0.5208,-0.5589
Meclofenamic acid,Nitisinone,279,284,384175,-0.5618,-0.3911,-0.3913,-0.5603
Leflunomide,Everolimus,278,37,384156,-0.5611,0.1503,0.1503,-0.5609
Febuxostat,Meclofenamic acid,273,279,384029,-0.564,-0.391,-0.3913,-0.5626
Quinine,Mercaptopurine,288,61,384423,-0.5689,-0.0733,-0.0735,-0.5682
Bortezomib,Dipyridamole,11,269,383570,-0.5711,0.0128,0.0128,-0.5707
Cerivastatin,Dipyridamole,263,269,383779,-0.5817,0.0022,0.0022,-0.5813
Dipyridamole,Clofarabine,269,19,383912,-0.5826,0.0012,0.0012,-0.5822
Dipyridamole,Doxorubicin,269,33,383933,-0.5837,0.0001,0.0001,-0.5833
Dipyridamole,Mycophenolic acid,269,281,383923,-0.5838,0,0,-0.5834
Halofantrine,Dipyridamole,274,269,384047,-0.5838,0,0,-0.5834
Mefloquine,Dipyridamole,280,269,384190,-0.5838,0,0,-0.5834
Irinotecan,Dipyridamole,275,269,384074,-0.5886,-0.0048,-0.0048,-0.5882
Topiramate,Dipyridamole,294,269,384536,-0.5897,-0.5894,-0.5897,-0.5883
Clofarabine,Quinine,19,288,383606,-0.5964,-0.1006,-0.1006,-0.5959
Doxorubicin,Quinine,33,288,384597,-0.5976,-0.1018,-0.1018,-0.5971
Vorinostat,Chlorzoxazone,106,264,383532,-0.5988,-0.1438,-0.1438,-0.5982
Everolimus,Mercaptopurine,37,61,384617,-0.603,-0.4867,-0.4869,-0.602
Chlorzoxazone,Dipyridamole,264,269,383796,-0.6043,-0.1473,-0.1476,-0.6034
Aprepitant,Teriflunomide,260,291,383710,-0.6063,-0.3633,-0.3636,-0.6049
Clofarabine active form,Thiabendazole,266,292,383860,-0.6062,0.0298,0.0297,-0.6058
Everolimus,Meclofenamic acid,37,279,384607,-0.6068,-0.218,-0.2183,-0.6061
Thiabendazole,Carboplatin,292,14,384479,-0.6139,0.022,0.022,-0.6136
Sunitinib,Quinine,90,288,384824,-0.6147,-0.5008,-0.5008,-0.6138
Mefloquine,Chlorzoxazone,280,264,384187,-0.6159,-0.161,-0.161,-0.6154
Tizoxanide,Pazopanib,293,286,384520,-0.6175,-0.3546,-0.3549,-0.6161
Niclosamide,Tizoxanide,282,293,384265,-0.6201,-0.3549,-0.3549,-0.6188
Dipyridamole,Hydroxyurea,269,46,383935,-0.6218,-0.0379,-0.0379,-0.6214
Everolimus,Albendazole,37,259,384602,-0.6248,0.0863,0.0863,-0.6245
Pyrvinium chloride dihydrate,Thiabendazole,287,292,384393,-0.6358,0,0,-0.6354
Methotrexate,Tizoxanide,63,293,384736,-0.6512,-0.299,-0.2992,-0.6505
Sodium diethyldithiocarbamate trihydrate,Mitotane,289,66,384441,-0.6548,-0.1383,-0.1383,-0.6542
Niclosamide,Itraconazole,282,277,384254,-0.6555,-0.6162,-0.6162,-0.6545
Meclofenamic acid,Niclosamide,279,282,384174,-0.6564,-0.3913,-0.3913,-0.6552
Methotrexate,Dihydroqinghaosu,63,261,384719,-0.6567,0.1386,0.1386,-0.6565
Diazoxide,Everolimus,268,37,383907,-0.6585,0.0522,0.0522,-0.6583
Febuxostat,Dihydroqinghaosu,273,261,384023,-0.6671,-0.4951,-0.4952,-0.6661
Quinine,Febuxostat,288,273,384411,-0.6733,-0.5006,-0.5008,-0.672
Vorinostat,Trifluoperazine,106,248,383529,-0.6747,-0.6534,-0.6534,-0.6739
Oxyphenbutazone,Everolimus,285,37,384346,-0.6779,0.0326,0.0326,-0.6778
Everolimus,Vorinostat,37,106,384599,-0.68,0.0306,0.0306,-0.6798
Cinacalcet,Albendazole,265,259,383813,-0.6839,-0.6839,-0.6839,-0.6832
Dipyridamole,Quinine,269,288,383927,-0.6873,-0.1892,-0.1895,-0.6864
Methotrexate,Albendazole,63,259,384718,-0.6875,0.1075,0.1075,-0.6873
Mitotane,Pyrvinium chloride dihydrate,66,287,384757,-0.689,0,0,-0.6887
Imatinib,Dihydroqinghaosu,48,261,384676,-0.6895,0.1461,0.1461,-0.6892
Dihydroqinghaosu,Leflunomide,261,278,383728,-0.6964,0.1462,0.1461,-0.6961
Albendazole,Febuxostat,259,273,383680,-0.7022,-0.5303,-0.5304,-0.7013
Imatinib,Leflunomide,48,278,384682,-0.7082,0.1274,0.1274,-0.7079
Azacitidine,Everolimus,8,37,384800,-0.7082,0.0022,0.0022,-0.708
Irinotecan,Everolimus,275,37,384088,-0.7098,0.0005,0.0005,-0.7097
Clofarabine active form,Teriflunomide,266,291,383859,-0.7111,0,0,-0.7108
Mycophenolic acid,Everolimus,281,37,384239,-0.7183,-0.008,-0.008,-0.7182
Imatinib,Albendazole,48,259,384675,-0.7278,0.1075,0.1075,-0.7275
Hydroxyurea,Everolimus,46,37,384672,-0.7321,-0.0217,-0.0217,-0.7319
Valproic acid,Mitotane,296,66,384585,-0.7363,-0.6957,-0.6959,-0.735
Quinine,Teriflunomide,288,291,384418,-0.738,-0.4957,-0.4958,-0.7368
Febuxostat,Mitotane,273,66,384041,-0.7414,-0.6958,-0.6959,-0.7402
Meclofenamic acid,Pyrvinium chloride dihydrate,279,287,384177,-0.742,-0.0329,-0.0329,-0.7417
Diazoxide,Methotrexate,268,63,383910,-0.7423,0.0522,0.0522,-0.7422
Everolimus,Mefloquine,37,280,384608,-0.7535,-0.0432,-0.0432,-0.7534
Methotrexate,Sodium diethyldithiocarbamate trihydrate,63,289,384733,-0.7566,0.0378,0.0378,-0.7565
Oxyphenbutazone,Methotrexate,285,63,384347,-0.7618,0.0326,0.0326,-0.7616
Sodium diethyldithiocarbamate trihydrate,Mercaptopurine,289,61,384440,-0.7657,-0.6499,-0.6499,-0.7648
Dihydroqinghaosu,Albendazole,261,259,383720,-0.7652,0.0812,0.0811,-0.7649
Everolimus,Sodium diethyldithiocarbamate trihydrate,37,289,384613,-0.7691,-0.0585,-0.0585,-0.769
Imatinib,Sulfinpyrazone,48,290,384690,-0.7716,-0.7686,-0.7687,-0.7705
Azacitidine,Aprepitant,8,260,384775,-0.7759,-0.4159,-0.4159,-0.7753
Hydroxyurea,Methotrexate,46,63,384673,-0.7808,0.0134,0.0134,-0.7807
Sunitinib,Mycophenolic acid,90,281,384820,-0.7831,-0.6698,-0.6698,-0.7827
Diazoxide,Leflunomide,268,278,383898,-0.7895,0.0522,0.0522,-0.7893
Azacitidine,Methotrexate,8,63,384802,-0.792,0.0022,0.0022,-0.7919
Diazoxide,Dihydroqinghaosu,268,261,383893,-0.7936,0.0522,0.0522,-0.7934
Cytarabine,Methotrexate,21,63,383631,-0.7941,0,0,-0.794
Mefloquine,Methotrexate,280,63,384213,-0.7941,0,0,-0.794
Methotrexate,Halofantrine,63,274,384725,-0.7941,0,0,-0.794
Albendazole,Leflunomide,259,278,383683,-0.802,0.0403,0.0402,-0.8017
Imatinib,Oxyphenbutazone,48,285,384686,-0.802,0.0326,0.0326,-0.8018
Mercaptopurine,Pyrvinium chloride dihydrate,61,287,384707,-0.8033,0,0,-0.8031
Leflunomide,Sodium diethyldithiocarbamate trihydrate,278,289,384152,-0.8038,0.0378,0.0378,-0.8036
Vorinostat,Imatinib,106,48,383558,-0.804,0.0306,0.0306,-0.8039
Clofarabine active form,Hydroxyurea,266,46,383862,-0.8055,0,0,-0.8053
Oxyphenbutazone,Leflunomide,285,278,384339,-0.8089,0.0326,0.0326,-0.8087
Vorinostat,Leflunomide,106,278,383541,-0.8109,0.0306,0.0306,-0.8108
Dihydroqinghaosu,Oxyphenbutazone,261,285,383734,-0.813,0.0326,0.0326,-0.8128
Imatinib,Meclofenamic acid,48,279,384683,-0.8143,-0.4262,-0.4263,-0.8136
Clofarabine active form,Chlorzoxazone,266,264,383841,-0.8152,0,0,-0.8151
Chlorzoxazone,Methotrexate,264,63,383810,-0.8209,-0.3649,-0.3651,-0.8202
Imatinib,Hydroxyurea,48,46,384694,-0.821,0.0134,0.0134,-0.8208
Cerivastatin,Leflunomide,263,278,383782,-0.8258,0.0156,0.0156,-0.8257
Leflunomide,Hydroxyurea,278,46,384158,-0.8279,0.0135,0.0134,-0.8278
Bortezomib,Leflunomide,11,278,383572,-0.8286,0.0128,0.0128,-0.8284
Cerivastatin,Dihydroqinghaosu,263,261,383774,-0.8299,0.0156,0.0156,-0.8298
Albendazole,Diazoxide,259,268,383676,-0.8319,0.0522,0.0522,-0.8317
Imatinib,Azacitidine,48,8,384695,-0.8322,0.0022,0.0022,-0.832
Pyrvinium chloride dihydrate,Chlorzoxazone,287,264,384381,-0.8326,0,0,-0.8325
Irinotecan,Imatinib,275,48,384090,-0.8338,0.0005,0.0005,-0.8337
Cytarabine,Imatinib,21,48,383630,-0.8343,0,0,-0.8342
Imatinib,Mycophenolic acid,48,281,384684,-0.8343,0,0,-0.8342
Methotrexate,Vorinostat,63,106,384717,-0.8394,-0.045,-0.045,-0.8392
Leflunomide,Irinotecan,278,275,384148,-0.8407,0.0005,0.0005,-0.8406
Doxorubicin,Leflunomide,33,278,384592,-0.8412,0.0001,0.0001,-0.841
Albendazole,Temozolomide,259,92,383698,-0.8419,-0.4777,-0.4778,-0.8411
Leflunomide,Cytarabine,278,21,384142,-0.8413,0,0,-0.8411
Leflunomide,Halofantrine,278,274,384147,-0.8413,0,0,-0.8411
Mefloquine,Leflunomide,280,278,384195,-0.8413,0,0,-0.8411
Mycophenolic acid,Leflunomide,281,278,384228,-0.8413,0,0,-0.8411
Dihydroqinghaosu,Azacitidine,261,8,383745,-0.8432,0.0022,0.0022,-0.8431
Dihydroqinghaosu,Irinotecan,261,275,383727,-0.8449,0.0005,0.0005,-0.8447
Dihydroqinghaosu,Doxorubicin,261,33,383741,-0.8453,0.0001,0.0001,-0.8451
Cytarabine,Dihydroqinghaosu,21,261,383612,-0.8454,0,0,-0.8452
Dihydroqinghaosu,Halofantrine,261,274,383726,-0.8454,0,0,-0.8452
Halofantrine,Everolimus,274,37,384061,-0.8466,-0.1363,-0.1363,-0.8465
Dihydroqinghaosu,Sodium diethyldithiocarbamate trihydrate,261,289,383737,-0.8473,-0.0016,-0.0016,-0.8471
Imatinib,Diazoxide,48,268,384680,-0.8515,-0.0167,-0.0167,-0.8513
Clofarabine active form,Azacitidine,266,8,383865,-0.8519,0,0,-0.8517
Isoniazid,Leflunomide,276,278,384103,-0.8529,-0.8497,-0.8497,-0.8518
Dihydroqinghaosu,Eflornithine,261,271,383724,-0.8539,-0.8538,-0.8539,-0.8528
Oxyphenbutazone,Albendazole,285,259,384330,-0.8532,0.0307,0.0307,-0.8531
Pyrvinium chloride dihydrate,Methotrexate,287,63,384399,-0.8558,-0.0511,-0.0511,-0.8557
Methotrexate,Mycophenolic acid,63,281,384730,-0.856,-0.0619,-0.0619,-0.8559
Azacitidine,Leflunomide,8,278,384787,-0.8561,-0.0149,-0.0149,-0.856
Quinine,Aprepitant,288,260,384404,-0.8626,-0.5008,-0.5008,-0.8615
Albendazole,Vorinostat,259,106,383671,-0.8651,0.0188,0.0188,-0.8649
Clofarabine active form,Mycophenolic acid,266,281,383852,-0.8675,0,0,-0.8674
Cerivastatin,Albendazole,263,259,383773,-0.8682,0.0156,0.0156,-0.8681
Dihydroqinghaosu,Hydroxyurea,261,46,383743,-0.8685,-0.023,-0.023,-0.8683
Carisoprodol,Dihydroqinghaosu,262,261,383750,-0.8697,-0.8538,-0.8539,-0.8686
Albendazole,Hydroxyurea,259,46,383695,-0.8703,0.0134,0.0134,-0.8702
Dihydroqinghaosu,Mefloquine,261,280,383730,-0.8759,-0.0306,-0.0306,-0.8758
Carboplatin,Leflunomide,14,278,383584,-0.8791,-0.8497,-0.8497,-0.878
Azacitidine,Pyrvinium chloride dihydrate,8,287,384793,-0.8782,0,0,-0.8781
Cytarabine,Dipyridamole,21,269,383617,-0.8791,-0.2953,-0.2953,-0.8787
Methotrexate,Irinotecan,63,275,384726,-0.8801,-0.086,-0.086,-0.88
Azacitidine,Albendazole,8,259,384774,-0.8815,0.0022,0.0022,-0.8814
Irinotecan,Albendazole,275,259,384067,-0.8831,0.0005,0.0005,-0.883
Albendazole,Cytarabine,259,21,383673,-0.8836,0,0,-0.8835
Albendazole,Halofantrine,259,274,383681,-0.8836,0,0,-0.8835
Albendazole,Mefloquine,259,280,383685,-0.8836,0,0,-0.8835
Albendazole,Mycophenolic acid,259,281,383686,-0.8836,0,0,-0.8835
Halofantrine,Carboplatin,274,14,384042,-0.8843,0.022,0.022,-0.8842
Quinine,Meclofenamic acid,288,279,384414,-0.8901,-0.5007,-0.5008,-0.889
Hydroxyurea,Carboplatin,46,14,384651,-0.8914,0.022,0.022,-0.8913
Albendazole,Topiramate,259,294,383692,-0.8925,-0.8925,-0.8925,-0.8914
Albendazole,Valproic acid,259,296,383694,-0.8925,-0.8925,-0.8925,-0.8914
Albendazole,Ethinyl estradiol,259,272,383679,-0.8925,-0.8925,-0.8925,-0.8915
Itraconazole,Albendazole,277,259,384118,-0.8946,-0.8925,-0.8925,-0.8935
Albendazole,Sulfinpyrazone,259,290,383690,-0.8955,-0.8925,-0.8925,-0.8944
Mycophenolic acid,Pyrvinium chloride dihydrate,281,287,384232,-0.8966,0,0,-0.8965
Methotrexate,Leflunomide,63,278,384729,-0.8971,-0.1017,-0.1017,-0.8968
Azacitidine,Dipyridamole,8,269,384781,-0.8975,-0.3137,-0.3137,-0.8971
Dihydroqinghaosu,Carboplatin,261,14,383717,-0.9022,0.0156,0.0156,-0.9021
Mefloquine,Imatinib,280,48,384211,-0.9041,-0.0698,-0.0698,-0.904
Oxyphenbutazone,Diazoxide,285,268,384334,-0.906,0.0326,0.0326,-0.9059
Pyrvinium chloride dihydrate,Halofantrine,287,274,384384,-0.9061,0,0,-0.906
Diazoxide,Vorinostat,268,106,383890,-0.908,0.0306,0.0306,-0.908
Dihydroqinghaosu,Niclosamide,261,282,383732,-0.9132,-0.6493,-0.6493,-0.9124
Hydroxyurea,Pyrvinium chloride dihydrate,46,287,384665,-0.9131,0,0,-0.9131
Clofarabine active form,Mitotane,266,66,383864,-0.9186,0,0,-0.9186
Albendazole,Sodium diethyldithiocarbamate trihydrate,259,289,383689,-0.92,-0.036,-0.036,-0.9198
Dihydroqinghaosu,Clofarabine,261,19,383718,-0.9203,-0.0749,-0.0749,-0.9201
Vorinostat,Sodium diethyldithiocarbamate trihydrate,106,289,383549,-0.9223,0.0306,0.0306,-0.9222
Cerivastatin,Diazoxide,263,268,383778,-0.9229,0.0156,0.0156,-0.9228
Dihydroqinghaosu,Pyrvinium chloride dihydrate,261,287,383736,-0.9246,-0.007,-0.007,-0.9245
Bortezomib,Diazoxide,11,268,383569,-0.9257,0.0128,0.0128,-0.9256
Oxyphenbutazone,Carboplatin,285,14,384329,-0.9285,0.022,0.022,-0.9285
Clofarabine,Leflunomide,19,278,383601,-0.9295,-0.0882,-0.0882,-0.9294
Niclosamide,Pyrvinium chloride dihydrate,282,287,384259,-0.9307,0,0,-0.9307
Sodium diethyldithiocarbamate trihydrate,Oxyphenbutazone,289,285,384437,-0.933,0.0199,0.0199,-0.9329
Diazoxide,Sodium diethyldithiocarbamate trihydrate,268,289,383904,-0.9335,0.0052,0.0052,-0.9334
Diazoxide,Clofarabine,268,19,383891,-0.9371,0.0012,0.0012,-0.9371
Irinotecan,Diazoxide,275,268,384073,-0.9378,0.0005,0.0005,-0.9378
Doxorubicin,Diazoxide,33,268,384591,-0.9382,0.0001,0.0001,-0.9382
Cytarabine,Diazoxide,21,268,383616,-0.9383,0,0,-0.9383
Mefloquine,Diazoxide,280,268,384189,-0.9383,0,0,-0.9383
Mycophenolic acid,Diazoxide,281,268,384223,-0.9383,0,0,-0.9383
Hydroxyurea,Sodium diethyldithiocarbamate trihydrate,46,289,384666,-0.9393,0.0134,0.0134,-0.9392
Cerivastatin,Oxyphenbutazone,263,285,383784,-0.9423,0.0156,0.0156,-0.9422
Cerivastatin,Vorinostat,263,106,383770,-0.9443,0.0156,0.0156,-0.9443
Hydroxyurea,Oxyphenbutazone,46,285,384663,-0.9444,0.0135,0.0134,-0.9443
Albendazole,Niclosamide,259,282,383687,-0.9454,-0.6816,-0.6816,-0.9447
Vorinostat,Hydroxyurea,106,46,383557,-0.9464,0.0134,0.0134,-0.9464
Bortezomib,Vorinostat,11,106,383563,-0.9471,0.0128,0.0128,-0.9471
Dihydroqinghaosu,Vorinostat,261,106,383716,-0.9487,-0.1031,-0.1031,-0.9485
Clofarabine active form,Cytarabine,266,21,383835,-0.9488,0,0,-0.9487
Azacitidine,Sodium diethyldithiocarbamate trihydrate,8,289,384794,-0.9504,0.0022,0.0022,-0.9504
Mefloquine,Sodium diethyldithiocarbamate trihydrate,280,289,384203,-0.9526,0,0,-0.9525
Mycophenolic acid,Sodium diethyldithiocarbamate trihydrate,281,289,384234,-0.9526,0,0,-0.9525
Sodium diethyldithiocarbamate trihydrate,Cytarabine,289,21,384427,-0.9526,0,0,-0.9525
Dihydroqinghaosu,Mycophenolic acid,261,281,383731,-0.9535,-0.1081,-0.1081,-0.9533
Clofarabine active form,Imatinib,266,48,383863,-0.9534,0,0,-0.9533
Clofarabine,Carboplatin,19,14,383598,-0.9551,0.0133,0.0133,-0.955
Clofarabine active form,Vorinostat,266,106,383833,-0.955,0,0,-0.955
Azacitidine,Oxyphenbutazone,8,285,384792,-0.9555,0.0022,0.0022,-0.9555
Clofarabine,Oxyphenbutazone,19,285,383604,-0.9565,0.0012,0.0012,-0.9565
Oxyphenbutazone,Irinotecan,285,275,384338,-0.9572,0.0005,0.0005,-0.9572
Clofarabine active form,Carboplatin,266,14,383834,-0.9573,0,0,-0.9573
Pyrvinium chloride dihydrate,Carboplatin,287,14,384377,-0.9573,0,0,-0.9573
Azacitidine,Vorinostat,8,106,384771,-0.9576,0.0022,0.0022,-0.9575
Doxorubicin,Oxyphenbutazone,33,285,384596,-0.9576,0.0001,0.0001,-0.9576
Mefloquine,Oxyphenbutazone,280,285,384200,-0.9577,0,0,-0.9577
Oxyphenbutazone,Halofantrine,285,274,384337,-0.9577,0,0,-0.9577
Halofantrine,Diazoxide,274,268,384046,-0.9592,-0.0209,-0.0209,-0.9591
Vorinostat,Irinotecan,106,275,383539,-0.9592,0.0005,0.0005,-0.9592
Vorinostat,Doxorubicin,106,33,383556,-0.9597,0.0001,0.0001,-0.9596
Vorinostat,Halofantrine,106,274,383538,-0.9597,0,0,-0.9597
Vorinostat,Mefloquine,106,280,383543,-0.9597,0,0,-0.9597
Cytarabine,Vorinostat,21,106,383609,-0.9597,0,0,-0.9597
Mycophenolic acid,Vorinostat,281,106,384216,-0.9597,0,0,-0.9597
Dihydroqinghaosu,Everolimus,261,37,383742,-0.9601,-0.2487,-0.2487,-0.9598
Pyrvinium chloride dihydrate,Clofarabine active form,287,266,384382,-0.9606,0,0,-0.9605
Cerivastatin,Hydroxyurea,263,46,383792,-0.9613,0.0134,0.0134,-0.9613
Bortezomib,Cerivastatin,11,263,383567,-0.962,0.0128,0.0128,-0.9619
Imatinib,Carboplatin,48,14,384674,-0.962,0.0038,0.0038,-0.9619
Hydroxyurea,Bortezomib,46,11,384650,-0.964,0.0128,0.0128,-0.964
Vorinostat,Oxyphenbutazone,106,285,383546,-0.9654,-0.0074,-0.0074,-0.9653
Dihydroqinghaosu,Sunitinib,261,90,383746,-0.9674,-0.8539,-0.8539,-0.9668
Halofantrine,Sodium diethyldithiocarbamate trihydrate,274,289,384057,-0.9674,-0.0148,-0.0148,-0.9674
Clofarabine active form,Oxyphenbutazone,266,285,383855,-0.9686,0,0,-0.9686
Azacitidine,Cerivastatin,8,263,384777,-0.9724,0.0022,0.0022,-0.9724
Doxorubicin,Albendazole,33,259,384588,-0.9734,-0.0898,-0.0898,-0.9733
