drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
SNS-314,LSN415169,345,329,388950,-1.0937,0.0255,-0.4707,
SNS-314,PDK1 inhibitor AR-12,345,334,388951,-1.3602,-0.2493,-0.5924,
SNS-314,TCS-PIM-1-4a,345,338,388952,-1.4057,-0.181,-0.5521,
SNS-314,Pioglitazone,345,339,388953,-1.2238,-0.0264,-0.4419,
SNS-314,QS-11,345,341,388954,-1.1011,0.003,-0.5091,
SNS-314,SrcI1,345,346,388955,-1.3393,-0.0956,-0.4635,
SNS-314,SU-6656,345,348,388956,-1.0532,0.035,-0.4937,
SNS-314,TO-901317,345,349,388957,-1.1445,-0.0594,-0.5911,
SNS-314,TCS-401 Hydrochloride,345,352,388958,-1.1885,0.0378,-0.3759,
SNS-314,Tie2 kinase inhibitor,345,354,388959,-1.3334,-0.1546,-0.5892,
SNS-314,U-73122,345,355,388960,-2.6746,-0.7486,-1.4748,
SNS-314,vasastrol,345,356,388961,-1.6367,-0.2731,-0.5163,
SNS-314,Wnti,345,359,388962,-1.0987,-0.1627,-0.6648,
SrcI1,Embelin,346,203,388964,-0.7894,0.0955,0.0764,
SrcI1,Nvp-tae 684,346,223,388965,-0.9996,-0.0426,-0.1579,
SrcI1,XAV-939,346,256,388966,-1.1526,-0.0897,-0.1998,
SrcI1,C75,346,302,388968,-1.6266,-0.324,-0.6779,
SrcI1,Dorsomorphin,346,308,388969,-0.67,-0.1787,-0.0616,
SrcI1,FH535,346,311,388970,-0.9082,-0.1158,-0.1346,
SrcI1,GW-441756,346,317,388971,-0.5213,-0.0385,-0.0143,
SrcI1,JZL-184,346,323,388972,-1.0174,-0.0209,-0.0628,
SrcI1,KU-55933,346,325,388973,-0.9007,-0.0702,-0.089,
SrcI1,L-779450,346,326,388974,-0.7018,-0.247,-0.2654,
SrcI1,Lfm-a13,346,328,388975,-1.1433,-0.2376,-0.2194,
SrcI1,LSN415169,346,329,388976,-0.9312,-0.2123,-0.2305,
SrcI1,TCS-PIM-1-4a,346,338,388977,-0.9742,-0.0642,-0.0413,
SrcI1,QS-11,346,341,388978,-0.8693,-0.2134,-0.1997,
SrcI1,TCS-401 Hydrochloride,346,352,388979,-0.8381,0.0746,0.0536,
SrcI1,Tie2 kinase inhibitor,346,354,388980,-1.0473,-0.2132,-0.2246,
SrcI1,vasastrol,346,356,388981,-1.3805,-0.1602,-0.4283,
SrcI1,Wnti,346,359,388982,-0.7981,-0.3431,-0.3615,
Stibogluconate,Vorinostat,347,106,388984,-1.2077,-0.2366,-0.2899,
Stibogluconate,AZD-7762,347,119,388985,-0.9416,-0.1277,-0.1769,
Stibogluconate,R-406,347,127,388986,-0.9993,-0.0705,-0.1238,
Stibogluconate,GSK650394A,347,173,388987,-1.2202,-0.1673,-0.2637,
Stibogluconate,Sepantronium Bromide,347,184,388988,-0.6371,-0.264,-0.3172,
Stibogluconate,BI-D1870,347,191,388989,-1.1522,0.0625,-0.135,
Stibogluconate,Embelin,347,203,388990,-0.9677,-0.0493,-0.103,
Stibogluconate,Nvp-tae 684,347,223,388991,-1.2478,-0.2571,-0.3375,
Stibogluconate,Palbociclib,347,227,388992,-1.1944,-0.3194,-0.3726,
Stibogluconate,PD173074,347,228,388993,-0.9516,-0.0755,-0.1288,
Stibogluconate,Elesclomol,347,239,388994,-0.751,-0.1538,-0.207,
Stibogluconate,Tipifarnib,347,244,388995,-1.5151,-0.1993,-0.6046,
Stibogluconate,Dasatinib,347,24,388996,-1.6747,-0.2143,-0.642,
Stibogluconate,XAV-939,347,256,388997,-1.281,-0.0895,-0.1996,
Stibogluconate,Decitabine,347,26,388998,-1.0075,-0.0822,-0.1165,
Stibogluconate,A-769662,347,297,388999,-0.9146,0.0571,0.0098,
Stibogluconate,AS-252424,347,298,389000,-0.9023,-0.0413,-0.0949,
Stibogluconate,Adavosertib,347,2,389001,-1.2445,-0.1699,-0.2712,
Stibogluconate,Brivanib,347,300,389002,-1.3744,-0.4118,-0.6413,
Stibogluconate,Bms-536924,347,301,389003,-1.3759,-0.1192,-0.3542,
Stibogluconate,C75,347,302,389004,-1.6927,-0.262,-0.616,
Stibogluconate,Cediranib,347,303,389005,-1.1594,-0.1562,-0.2095,
Stibogluconate,RAF265,347,304,389006,-0.8061,-0.242,-0.2952,
Stibogluconate,Tofacitinib,347,305,389007,-1.055,-0.0455,-0.099,
Stibogluconate,Silmitasertib,347,306,389008,-0.8944,-0.7124,-0.2773,
Stibogluconate,Darinaparsin,347,307,389009,-0.8868,0.0197,-0.0336,
Stibogluconate,Dorsomorphin,347,308,389010,-0.5704,0.0154,0.0373,
Stibogluconate,Selisistat,347,310,389011,-1.2309,-0.0581,-0.1518,
Stibogluconate,FH535,347,311,389012,-0.9902,-0.1641,-0.2176,
Stibogluconate,GSK-0660,347,314,389013,-0.9651,-0.0914,-0.145,
Stibogluconate,GW0742,347,315,389014,-1.081,-0.0542,-0.1111,
Stibogluconate,GW-2580,347,316,389015,-1.4885,-0.2281,-0.4083,
Stibogluconate,GW-441756,347,317,389016,-0.6204,-0.043,-0.0762,
Stibogluconate,GW-9662,347,318,389017,-0.8474,-0.0374,-0.0944,
Stibogluconate,HIF-1i,347,319,389018,-1.4088,-0.1256,-0.3295,
Stibogluconate,Indole-3-carbinol,347,320,389019,-0.9718,-0.1505,-0.1939,
Stibogluconate,JNK5a,347,322,389020,-0.9336,-0.169,-0.2069,
Stibogluconate,JZL-184,347,323,389021,-1.0823,0.007,-0.0465,
Stibogluconate,Ku-0063794,347,324,389022,-0.8505,-0.1887,-0.235,
Stibogluconate,KU-55933,347,325,389023,-1.094,-0.23,-0.2835,
Stibogluconate,L-779450,347,326,389024,-1.0124,-0.5233,-0.5765,
Stibogluconate,Lfm-a13,347,328,389025,-1.0923,-0.0578,-0.1094,
Stibogluconate,LSN415169,347,329,389026,-1.0178,-0.2048,-0.2579,
Stibogluconate,Midostaurin,347,330,389027,-1.1545,-0.3912,-0.4444,
Stibogluconate,Nilutamide,347,331,389028,-0.9241,-0.0162,-0.0656,
Stibogluconate,PDK1 inhibitor AR-12,347,334,389029,-1.1801,-0.356,-0.4095,
Stibogluconate,PF-04217903,347,336,389030,-1.2036,-0.1955,-0.2487,
Stibogluconate,TCS-PIM-1-4a,347,338,389031,-1.0992,-0.0605,-0.1074,
Stibogluconate,Pioglitazone,347,339,389032,-0.9339,0.0317,-0.0253,
Stibogluconate,PLX-4720,347,340,389033,-1.1442,-0.2193,-0.2659,
Stibogluconate,QS-11,347,341,389034,-0.913,-0.1676,-0.2211,
Stibogluconate,BMS-387032,347,344,389035,-1.3001,-0.1683,-0.2304,
Stibogluconate,SNS-314,347,345,389036,-1.3604,-0.0836,-0.4165,
Stibogluconate,SrcI1,347,346,389037,-0.971,0.0402,-0.0169,
Stibogluconate,SU-6656,347,348,389038,-0.6861,-0.8821,-0.0888,
Stibogluconate,TO-901317,347,349,389039,-0.8015,-0.0712,-0.1131,
Stibogluconate,Erlotinib,347,34,389040,-1.3486,-0.2229,-0.2792,
Stibogluconate,Tanespimycin,347,351,389041,-0.7341,0.0236,-0.0293,
Stibogluconate,TCS-401 Hydrochloride,347,352,389042,-1.0698,-0.0837,-0.1387,
Stibogluconate,U-73122,347,355,389043,-2.543,-0.0688,-1.4767,
Stibogluconate,vasastrol,347,356,389044,-1.4484,-0.1382,-0.3711,
Stibogluconate,Wnti,347,359,389046,-1.0715,-0.5823,-0.6355,
Stibogluconate,PI3K inhibitor X,347,361,389047,-1.4129,-0.214,-0.3325,
Stibogluconate,ZM-336372,347,362,389048,-1.0409,-0.0544,-0.1114,
Stibogluconate,Bexarotene,347,363,389049,-1.0564,-0.1578,-0.2145,
Stibogluconate,Fludarabine,347,40,389051,-2.5965,-0.9813,-2.0022,
Stibogluconate,Gemcitabine,347,45,389052,-0.9349,-0.1544,-0.2075,
Stibogluconate,Lapatinib,347,52,389053,-0.877,-0.0602,-0.1136,
Stibogluconate,Lenalidomide,347,54,389054,-0.7216,-0.9813,-0.1556,
Stibogluconate,Sorafenib,347,88,389055,-1.5035,-0.1189,-0.4238,
Stibogluconate,Temozolomide,347,92,389056,-0.7795,-0.144,-0.1726,
SU-6656,GSK650394A,348,173,389057,-0.8022,-0.1279,-0.232,
SU-6656,BI-D1870,348,191,389058,-0.9352,-0.2822,-0.3379,
SU-6656,Embelin,348,203,389059,-0.5854,-0.8842,0.0132,
SU-6656,Nvp-tae 684,348,223,389060,-0.7072,0.0376,-0.1834,
SU-6656,PD173074,348,228,389061,-0.3812,0.1394,0.2174,
SU-6656,Elesclomol,348,239,389062,-0.352,0.0488,0.1815,
SU-6656,XAV-939,348,256,389063,-1.0304,-1.1294,-0.4339,
SU-6656,A-769662,348,297,389064,-0.5439,-0.8191,0.0541,
SU-6656,AS-252424,348,298,389065,-0.4947,-0.8392,0.104,
SU-6656,C75,348,302,389066,-1.2287,-1.1346,-0.6337,
SU-6656,Cediranib,348,303,389067,-0.7129,-0.6695,-0.1148,
SU-6656,Dorsomorphin,348,308,389068,-0.5031,-0.6479,0.093,
SU-6656,FH535,348,311,389069,-0.4493,-0.7684,0.0997,
SU-6656,GSK-0660,348,314,389070,-0.5704,-0.8743,0.0283,
SU-6656,GW0742,348,315,389071,-0.8086,-1.0069,-0.2112,
SU-6656,GW-2580,348,316,389072,-0.9816,-1.0222,-0.3854,
SU-6656,GW-441756,348,317,389073,-0.2525,-0.4617,0.2166,
SU-6656,GW-9662,348,318,389074,-0.5361,-0.9561,0.0627,
SU-6656,HIF-1i,348,319,389075,-0.9954,-1.044,-0.3993,
SU-6656,JZL-184,348,323,389076,-0.8135,-1.0153,-0.216,
SU-6656,Ku-0063794,348,324,389077,-0.3448,-0.114,0.2358,
SU-6656,KU-55933,348,325,389078,-0.5068,-0.8145,0.092,
SU-6656,L-779450,348,326,389079,-0.3214,-0.2528,0.0097,
SU-6656,Lfm-a13,348,328,389080,-0.8634,-1.0449,-0.2662,
SU-6656,LSN415169,348,329,389081,-0.4721,-0.765,0.1263,
SU-6656,PDK1 inhibitor AR-12,348,334,389082,-0.8513,-1.3328,-0.4496,
SU-6656,TCS-PIM-1-4a,348,338,389083,-0.8087,-0.9943,-0.2116,
SU-6656,Pioglitazone,348,339,389084,-0.5574,-0.8465,0.0408,
SU-6656,QS-11,348,341,389085,-0.5095,-0.9019,0.0897,
SU-6656,SrcI1,348,346,389086,-0.7344,-1.0248,-0.1362,
SU-6656,TO-901317,348,349,389087,-0.3526,-0.7643,0.2409,
SU-6656,TCS-401 Hydrochloride,348,352,389088,-0.4621,-0.7275,0.1359,
SU-6656,Tie2 kinase inhibitor,348,354,389089,-0.5164,-0.7933,0.0818,
SU-6656,U-73122,348,355,389090,-2.1166,-1.2907,-1.5251,
SU-6656,vasastrol,348,356,389091,-0.9642,-0.7348,-0.3676,
SU-6656,Wnti,348,359,389092,-0.3833,-0.1633,-0.1184,
TO-901317,BI-D1870,349,191,389093,-1.0703,-0.1264,-0.4448,
TO-901317,Embelin,349,203,389094,-0.5805,0.0802,0.0182,
TO-901317,Nvp-tae 684,349,223,389095,-0.862,-0.0699,-0.3443,
TO-901317,XAV-939,349,256,389096,-1.0637,-0.2673,-0.3762,
TO-901317,AS-252424,349,298,389097,-0.6595,-0.096,-0.0254,
Erlotinib,Temozolomide,34,92,389098,-0.841,-0.1682,-0.2342,
TO-901317,C75,349,302,389099,-1.386,-0.3795,-0.7,
TO-901317,Dorsomorphin,349,308,389100,-0.4959,-0.134,0.1114,
TO-901317,FH535,349,311,389101,-0.5736,0.0431,-0.0308,
TO-901317,GW0742,349,315,389102,-0.7696,-0.0861,-0.0813,
TO-901317,GW-441756,349,317,389103,-0.3089,-0.0008,0.2359,
TO-901317,HIF-1i,349,319,389104,-1.0702,-0.1922,-0.3831,
TO-901317,JZL-184,349,323,389105,-0.6069,0.1102,0.0817,
TO-901317,KU-55933,349,325,389106,-0.5721,0.03,0.0374,
TO-901317,L-779450,349,326,389107,-0.4687,-0.1848,-0.1434,
TO-901317,Lfm-a13,349,328,389108,-0.7664,-0.1165,-0.0784,
TO-901317,LSN415169,349,329,389109,-0.5695,-0.0135,0.1198,
TO-901317,TCS-PIM-1-4a,349,338,389110,-0.8582,-0.2084,-0.1702,
TO-901317,QS-11,349,341,389111,-0.5869,-0.0728,0.0678,
TO-901317,SrcI1,349,346,389112,-0.8869,-0.2505,-0.2563,
TO-901317,TCS-401 Hydrochloride,349,352,389113,-0.7141,-0.0537,-0.0429,
TO-901317,Tie2 kinase inhibitor,349,354,389114,-0.7642,-0.1351,-0.075,
TO-901317,vasastrol,349,356,389115,-0.9693,0.0049,-0.2833,
TO-901317,Wnti,349,359,389116,-0.6344,-0.3466,-0.3751,
Tanespimycin,Veliparib,351,102,389117,-0.7869,-0.1433,-0.1405,
Tanespimycin,Vorinostat,351,106,389118,-0.8963,-0.2634,-0.2293,
Tanespimycin,AZD-7762,351,119,389119,-0.6481,-0.161,0.0669,
Tanespimycin,R-406,351,127,389120,-0.7626,-0.172,-0.1294,
Tanespimycin,GSK650394A,351,173,389121,-1.0518,-0.3985,-0.4729,
Tanespimycin,Sepantronium Bromide,351,184,389122,-0.3932,-0.2106,-0.0723,
Tanespimycin,BI-D1870,351,191,389123,-1.1094,-0.3441,-0.469,
Tanespimycin,Embelin,351,203,389124,-0.6996,-0.1199,-0.086,
Tanespimycin,Nvp-tae 684,351,223,389125,-0.8874,-0.2884,-0.3548,
Tanespimycin,Palbociclib,351,227,389126,-0.86,-0.3235,-0.2508,
Tanespimycin,PD173074,351,228,389127,-0.594,-0.0569,0.0678,
Tanespimycin,Elesclomol,351,239,389128,-0.5726,-0.3119,-0.0303,
Tanespimycin,Tipifarnib,351,244,389129,-1.2682,-0.504,-0.7329,
Tanespimycin,Dasatinib,351,24,389130,-1.2069,-0.309,-0.5494,
Tanespimycin,XAV-939,351,256,389131,-0.9988,-0.1856,-0.2717,
Tanespimycin,A-769662,351,297,389132,-0.6768,-0.0372,0.0292,
Tanespimycin,AS-252424,351,298,389133,-0.6334,-0.1116,0.0155,
Tanespimycin,Adavosertib,351,2,389134,-1.0483,-0.3757,-0.4526,
Tanespimycin,Brivanib,351,300,389135,-1.1066,-0.3299,-0.75,
Tanespimycin,Bms-536924,351,301,389136,-1.1528,-0.3639,-0.5077,
Tanespimycin,C75,351,302,389137,-1.4994,-0.4805,-0.7739,
Tanespimycin,Cediranib,351,303,389138,-0.8394,-0.1822,-0.2022,
Tanespimycin,RAF265,351,304,389139,-0.5875,-0.3629,-0.1398,
Tanespimycin,Tofacitinib,351,305,389140,-0.7436,-0.0837,-0.1071,
Tanespimycin,Darinaparsin,351,307,389141,-0.7674,-0.1996,-0.1059,
Tanespimycin,Dorsomorphin,351,308,389142,-0.3815,-0.0608,0.2276,
Tanespimycin,Selisistat,351,310,389143,-0.9392,-0.149,-0.2375,
Tanespimycin,FH535,351,311,389144,-0.5971,-0.1098,-0.0394,
Tanespimycin,GSK-0660,351,314,389145,-0.6334,-0.0987,0.001,
Tanespimycin,GW0742,351,315,389146,-0.6487,0.0599,0.0793,
Tanespimycin,GW-2580,351,316,389147,-1.0776,-0.2116,-0.3509,
Tanespimycin,GW-441756,351,317,389148,-0.1726,0.0835,0.372,
Tanespimycin,GW-9662,351,318,389149,-0.4657,0.001,0.2154,
Tanespimycin,HIF-1i,351,319,389150,-1.1863,-0.2813,-0.4782,
Tanespimycin,Indole-3-carbinol,351,320,389151,-0.7255,-0.2104,0.003,
Tanespimycin,IPA-3,351,321,389152,-0.7522,-0.1363,-0.048,
Tanespimycin,JNK5a,351,322,389153,-0.5856,-0.1222,0.1432,
Tanespimycin,JZL-184,351,323,389154,-0.7688,-0.0351,-0.0646,
Tanespimycin,Ku-0063794,351,324,389155,-0.4969,-0.1685,0.1199,
Tanespimycin,KU-55933,351,325,389156,-0.7217,-0.1966,-0.0973,
Tanespimycin,L-779450,351,326,389157,-0.501,-0.3512,-0.1606,
Tanespimycin,Lfm-a13,351,328,389158,-0.8757,-0.1541,-0.1481,
Tanespimycin,LSN415169,351,329,389159,-0.6792,-0.1822,0.0498,
Tanespimycin,Midostaurin,351,330,389160,-0.665,-0.2408,-0.0847,
Tanespimycin,Nilutamide,351,331,389161,-0.6208,-0.0388,0.0942,
Tanespimycin,PDK1 inhibitor AR-12,351,334,389162,-0.9939,-0.5394,-0.5831,
Tanespimycin,PF-04217903,351,336,389163,-0.7809,-0.0996,-0.0642,
Tanespimycin,TCS-PIM-1-4a,351,338,389164,-0.7813,-0.0537,-0.0536,
Tanespimycin,Pioglitazone,351,339,389165,-0.7275,-0.1042,-0.0331,
Tanespimycin,QS-11,351,341,389166,-0.5393,-0.1342,0.1304,
Tanespimycin,BMS-387032,351,344,389167,-1.0392,-0.2605,-0.3116,
Tanespimycin,SNS-314,351,345,389168,-1.1404,-0.0808,-0.5722,
Tanespimycin,SrcI1,351,346,389169,-0.6736,-0.0102,-0.0282,
Tanespimycin,SU-6656,351,348,389170,-0.4381,-0.1277,0.1607,
Tanespimycin,TO-901317,351,349,389171,-0.5939,-0.1926,0.0958,
Tanespimycin,Erlotinib,351,34,389172,-1.0006,-0.234,-0.2801,
Tanespimycin,TCS-401 Hydrochloride,351,352,389173,-0.6604,-0.0143,0.0256,
Tanespimycin,Tie2 kinase inhibitor,351,354,389174,-0.6534,-0.0553,0.0541,
Tanespimycin,U-73122,351,355,389175,-2.34,-0.8998,-1.6251,
Tanespimycin,vasastrol,351,356,389176,-1.0587,-0.2154,-0.358,
Tanespimycin,Vatalanib,351,357,389177,-0.5419,-0.123,0.0762,
Tanespimycin,Wnti,351,359,389178,-0.6432,-0.4927,-0.3687,
Tanespimycin,PI3K inhibitor X,351,361,389179,-1.2103,-0.375,-0.4839,
Tanespimycin,ZM-336372,351,362,389180,-0.7178,-0.0731,-0.064,
Tanespimycin,Lenalidomide,351,54,389181,-0.3656,-0.0867,0.2018,
Tanespimycin,Temozolomide,351,92,389182,-0.334,-0.0143,0.2741,
TCS-401 Hydrochloride,BI-D1870,352,191,389183,-1.1747,-0.0101,-0.2892,
TCS-401 Hydrochloride,Embelin,352,203,389184,-0.8981,-0.0292,-0.038,
TCS-401 Hydrochloride,XAV-939,352,256,389186,-1.168,-0.1286,-0.2381,
TCS-401 Hydrochloride,AS-252424,352,298,389187,-0.8225,-0.0111,-0.0138,
TCS-401 Hydrochloride,C75,352,302,389188,-1.5861,-0.3248,-0.6598,
TCS-401 Hydrochloride,Dorsomorphin,352,308,389189,-0.5945,-0.0793,0.0138,
TCS-401 Hydrochloride,FH535,352,311,389190,-0.8831,-0.1065,-0.1092,
TCS-401 Hydrochloride,GW-441756,352,317,389191,-0.5077,-0.0057,0.0368,
TCS-401 Hydrochloride,JZL-184,352,323,389192,-1.0428,-0.0595,-0.1112,
TCS-401 Hydrochloride,KU-55933,352,325,389193,-0.7573,0.0572,0.0545,
TCS-401 Hydrochloride,Lfm-a13,352,328,389194,-0.9374,-0.0498,-0.006,
TCS-401 Hydrochloride,LSN415169,352,329,389195,-0.8913,-0.1477,-0.15,
TCS-401 Hydrochloride,TCS-PIM-1-4a,352,338,389196,-0.9234,-0.0337,0.0079,
TCS-401 Hydrochloride,QS-11,352,341,389197,-0.736,-0.0555,-0.0433,
TCS-401 Hydrochloride,Tie2 kinase inhibitor,352,354,389198,-1.0167,-0.1579,-0.1532,
TCS-401 Hydrochloride,vasastrol,352,356,389199,-1.2977,-0.067,-0.3682,
TCS-401 Hydrochloride,Wnti,352,359,389200,-0.7517,-0.3141,-0.3146,
Tideglusib,Veliparib,353,102,389201,-1.2376,-0.0198,-0.3108,
Tideglusib,Vorinostat,353,106,389202,-1.2186,-0.1563,-0.3039,
Tideglusib,Linsitinib,353,111,389203,-0.899,-0.2748,-0.3879,
Tideglusib,AZD-7762,353,119,389204,-0.9828,-0.1157,-0.2594,
Tideglusib,Bortezomib,353,11,389205,-0.9458,-0.3208,-0.4685,
Tideglusib,R-406,353,127,389206,-1.1789,-0.1516,-0.3048,
Tideglusib,Crizotinib,353,168,389207,-1.9371,-0.1546,-0.7172,
Tideglusib,Dovitinib,353,169,389208,-1.0107,-0.3127,-0.4598,
Tideglusib,GSK650394A,353,173,389209,-1.3886,-0.2428,-0.3911,
Tideglusib,Sepantronium Bromide,353,184,389210,-0.8617,-0.3945,-0.5422,
Tideglusib,BI-D1870,353,191,389211,-1.5633,-0.2559,-0.4043,
Tideglusib,Embelin,353,203,389212,-1.2305,-0.0244,-0.3674,
Tideglusib,Nutlin-3,353,220,389213,-1.4779,-0.2727,-0.4331,
Tideglusib,Nvp-tae 684,353,223,389214,-1.2571,-0.1737,-0.3218,
Tideglusib,Palbociclib,353,227,389215,-1.2964,-0.328,-0.476,
Tideglusib,PD173074,353,228,389216,-1.0543,-0.0876,-0.2326,
Tideglusib,Elesclomol,353,239,389217,-0.8528,-0.1616,-0.3093,
Tideglusib,Tipifarnib,353,244,389218,-1.6829,-0.2757,-0.5869,
Tideglusib,Dasatinib,353,24,389219,-1.713,-0.1614,-0.4949,
Tideglusib,Vismodegib,353,254,389220,-1.5653,-0.1224,-0.3414,
Tideglusib,XAV-939,353,256,389221,-1.3974,-0.0707,-0.2928,
Tideglusib,Decitabine,353,26,389222,-1.1949,-0.1983,-0.3456,
Tideglusib,A-769662,353,297,389223,-1.0876,0.111,-0.205,
Tideglusib,AS-252424,353,298,389224,-1.1713,-0.0366,-0.365,
Tideglusib,Diamminedichloroplatinum,353,29,389225,-1.2543,-0.1322,-0.4693,
Tideglusib,Adavosertib,353,2,389226,-1.3853,-0.2182,-0.3661,
Tideglusib,Brivanib,353,300,389227,-1.5251,-0.4709,-0.6185,
Tideglusib,Bms-536924,353,301,389228,-1.5234,-0.1742,-0.3226,
Tideglusib,C75,353,302,389229,-1.8776,-0.3353,-0.6563,
Tideglusib,Cediranib,353,303,389230,-1.2558,-0.1543,-0.3076,
Tideglusib,RAF265,353,304,389231,-1.0401,-0.382,-0.5301,
Tideglusib,Tofacitinib,353,305,389232,-1.1925,0.034,-0.2383,
Tideglusib,Silmitasertib,353,306,389233,-0.9873,-0.5893,-0.3708,
Tideglusib,Darinaparsin,353,307,389234,-1.1304,-0.1252,-0.2784,
Tideglusib,Dorsomorphin,353,308,389235,-0.8019,-0.1549,-0.1947,
Tideglusib,Enmd-2076,353,309,389236,-1.4112,-0.3117,-0.4592,
Tideglusib,Selisistat,353,310,389237,-1.4078,-0.0908,-0.2974,
Tideglusib,FH535,353,311,389238,-1.1882,-0.0886,-0.417,
Tideglusib,Fingolimod,353,312,389239,-1.1801,-0.4036,-0.7519,
Tideglusib,GSK-0660,353,314,389240,-1.0668,0.0805,-0.2479,
Tideglusib,GW0742,353,315,389241,-1.3125,-0.0858,-0.3845,
Tideglusib,GW-2580,353,316,389242,-1.5329,-0.1425,-0.3242,
Tideglusib,GW-441756,353,317,389243,-0.7767,-0.1403,-0.2505,
Tideglusib,GW-9662,353,318,389244,-1.0457,0.0234,-0.3086,
Tideglusib,HIF-1i,353,319,389245,-1.6441,-0.2216,-0.4196,
Tideglusib,Indole-3-carbinol,353,320,389246,-1.0615,-0.0491,-0.3248,
Tideglusib,IPA-3,353,321,389247,-1.1072,0.0179,-0.2462,
Tideglusib,JNK5a,353,322,389248,-1.1785,-0.3457,-0.4928,
Tideglusib,JZL-184,353,323,389249,-1.3257,-0.0658,-0.3312,
Tideglusib,Ku-0063794,353,324,389250,-0.9428,-0.2276,-0.3277,
Tideglusib,KU-55933,353,325,389251,-1.1479,-0.0102,-0.3386,
Tideglusib,L-779450,353,326,389252,-1.0838,-0.5006,-0.6491,
Tideglusib,Lfm-a13,353,328,389254,-1.2686,-0.0471,-0.3277,
Tideglusib,LSN415169,353,329,389255,-1.1609,-0.1147,-0.4421,
Tideglusib,Docetaxel,353,32,389256,-4.1269,-0.7353,-3.2718,
Tideglusib,Midostaurin,353,330,389257,-1.2084,-0.3512,-0.4994,
Tideglusib,Nilutamide,353,331,389258,-1.1352,0.0057,-0.3182,
Tideglusib,Dactolisib,353,332,389259,-1.3533,-0.3126,-0.4603,
Tideglusib,PF-04217903,353,336,389260,-1.2958,-0.0763,-0.3828,
Tideglusib,PF-00562271 free base,353,337,389261,-1.5115,-0.1914,-0.3522,
Tideglusib,TCS-PIM-1-4a,353,338,389262,-1.1404,0.0765,-0.1907,
Tideglusib,Pioglitazone,353,339,389263,-1.0612,0.1381,-0.1832,
Tideglusib,PLX-4720,353,340,389264,-1.1787,-0.1947,-0.342,
Tideglusib,QS-11,353,341,389265,-1.0897,-0.1029,-0.4018,
Tideglusib,BMS-387032,353,344,389266,-1.5001,-0.3164,-0.4728,
Tideglusib,SNS-314,353,345,389267,-1.466,-0.0977,-0.3364,
Tideglusib,SrcI1,353,346,389268,-1.3226,-0.0927,-0.3702,
Tideglusib,SU-6656,353,348,389270,-0.9109,-0.7147,-0.314,
Tideglusib,TO-901317,353,349,389271,-0.9687,0.0148,-0.3195,
Tideglusib,Erlotinib,353,34,389272,-1.4764,-0.1978,-0.4495,
Tideglusib,TCS-401 Hydrochloride,353,352,389274,-1.1944,0.0387,-0.2856,
Tideglusib,Tie2 kinase inhibitor,353,354,389275,-1.1279,0.0335,-0.2877,
Tideglusib,U-73122,353,355,389276,-2.7111,-0.7628,-1.5035,
Tideglusib,vasastrol,353,356,389277,-1.5974,-0.2273,-0.3803,
Tideglusib,Vatalanib,353,357,389278,-1.0568,-0.0042,-0.3525,
Tideglusib,VX-702,353,358,389279,-1.686,-0.6834,-0.824,
Tideglusib,Wnti,353,359,389280,-1.3048,-0.722,-0.8702,
Tideglusib,PI3K inhibitor X,353,361,389281,-1.5047,-0.1643,-0.3556,
Tideglusib,ZM-336372,353,362,389282,-1.1635,0.0586,-0.2356,
Tideglusib,Bexarotene,353,363,389283,-1.2731,-0.1252,-0.4727,
Tideglusib,Fludarabine,353,40,389285,-2.7436,-1.0391,-1.9664,
Tideglusib,Gemcitabine,353,45,389286,-0.9242,-0.05,-0.1977,
Tideglusib,Lapatinib,353,52,389287,-1.1812,-0.1421,-0.4189,
Tideglusib,Lenalidomide,353,54,389288,-0.8669,-0.0956,-0.3013,
Tideglusib,MK-2206,353,68,389289,-1.305,-0.2876,-0.4408,
Tideglusib,Sorafenib,353,88,389290,-1.6545,-0.2443,-0.4294,
Tideglusib,Sunitinib,353,90,389291,-1.1602,0.0262,-0.127,
Tideglusib,Temozolomide,353,92,389292,-0.7773,0.1362,-0.1707,
Tie2 kinase inhibitor,BI-D1870,354,191,389293,-1.1735,-0.0626,-0.3567,
Tie2 kinase inhibitor,Embelin,354,203,389294,-0.8124,-0.0024,-0.0213,
Tie2 kinase inhibitor,Nvp-tae 684,354,223,389295,-1.0081,-0.1194,-0.2987,
Tie2 kinase inhibitor,C75,354,302,389296,-1.5325,-0.3337,-0.6531,
Tie2 kinase inhibitor,GW-441756,354,317,389297,-0.5002,-0.0225,0.0443,
Tie2 kinase inhibitor,JZL-184,354,323,389298,-1.0926,-0.1863,-0.2113,
Tie2 kinase inhibitor,KU-55933,354,325,389299,-0.8326,-0.0765,-0.0306,
Tie2 kinase inhibitor,LSN415169,354,329,389300,-0.6915,0.0221,0.0714,
Tie2 kinase inhibitor,TCS-PIM-1-4a,354,338,389301,-1.0465,-0.1936,-0.1629,
U-73122,BI-D1870,355,191,389302,-2.6874,-0.8107,-1.5463,
U-73122,Embelin,355,203,389303,-2.6111,-0.3749,-1.7595,
U-73122,Nvp-tae 684,355,223,389304,-2.5045,-0.8502,-1.5842,
U-73122,PD173074,355,228,389305,-2.2289,-0.6821,-1.4166,
U-73122,XAV-939,355,256,389306,-2.688,-0.1647,-1.5429,
